#                p[0],                 p[1],                 p[2],               energy,             variance,                error,      -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,  Var -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,    (ℏ/2)⟨|∇ᵢln(ψ)|²⟩, Var (ℏ/2)⟨|∇ᵢln(ψ)|²⟩,         elapsed time,        accept. ratio,    Monte Carlo steps 
 1.57500000000000e+01, 0.00000000000000e+00, 1.08125000000000e+00, 3.41412598481648e-02, 3.61910247263764e-03, 2.12694101723509e-05, 2.20909624713107e-02, 2.49652846115499e-03, 2.20890689505239e-02, 2.19692784662351e-02, 3.22119309300000e+00, 9.11525500000000e-01,              8000000
 1.44375000000000e+01, 0.00000000000000e+00, 1.13281250000000e+00, 3.39962390267112e-02, 5.28180541755951e-04, 8.12542723304405e-06, 2.43769386987289e-02, 2.68597015116096e-03, 2.43271132372538e-02, 2.48891902294600e-02, 3.34727903900000e+00, 9.10132500000000e-01,              8000000
 1.41875000000000e+01, 0.00000000000000e+00, 1.11406250000000e+00, 3.38869595195878e-02, 7.13930065760696e-04, 9.44675913846050e-06, 2.47571793152605e-02, 2.79564711624075e-03, 2.46535269512500e-02, 2.98322496770907e-02, 3.32180212000000e+00, 8.96751000000000e-01,              8000000
 1.37812500000000e+01, 0.00000000000000e+00, 1.10859375000000e+00, 3.38534250872157e-02, 1.12081490246403e-03, 1.18364632727856e-05, 2.55499233744239e-02, 3.03254482293867e-03, 2.55773215614258e-02, 3.38933000025310e-02, 3.39324042600000e+00, 9.00713000000000e-01,              8000000
 1.40937500000000e+01, 0.00000000000000e+00, 1.08203125000000e+00, 3.38850622549969e-02, 6.19951387606305e-03, 2.78377304122998e-05, 2.48360283492956e-02, 2.96129126506326e-03, 2.48470355957294e-02, 3.52569371306908e-02, 3.41663773700000e+00, 9.01905000000000e-01,              8000000
 1.43515625000000e+01, 0.00000000000000e+00, 1.12011718750000e+00, 3.39358098474387e-02, 5.50940878933521e-04, 8.29865108717616e-06, 2.45177981669304e-02, 2.92165567412677e-03, 2.45781345848008e-02, 3.62792646197578e-02, 3.49995161400000e+00, 9.04075875000000e-01,              8000000
 1.33828125000000e+01, 0.00000000000000e+00, 1.12246093750000e+00, 3.39313515131524e-02, 5.25502140470149e-04, 8.10479904493434e-06, 2.63860513025967e-02, 2.97752106677520e-03, 2.62646759003836e-02, 2.66040167059841e-02, 3.42678171600000e+00, 9.05086250000000e-01,              8000000
 1.28125000000000e+01, 0.00000000000000e+00, 1.11093750000000e+00, 3.39568060176238e-02, 9.77254713682732e-04, 1.10524585143009e-05, 2.76163835693257e-02, 3.30825269001095e-03, 2.75591036940354e-02, 3.38872083133824e-02, 3.22688111400000e+00, 9.09299750000000e-01,              8000000
 1.39667968750000e+01, 0.00000000000000e+00, 1.11782226562500e+00, 3.38803370032621e-02, 5.78095670010648e-04, 8.50070342685422e-06, 2.51977948441733e-02, 2.83713083222813e-03, 2.51783494791450e-02, 2.73871876702796e-02, 3.27492697600000e+00, 8.99128875000000e-01,              8000000
 1.43652343750000e+01, 0.00000000000000e+00, 1.10395507812500e+00, 3.38592832912880e-02, 1.36726391866000e-03, 1.30731782605646e-05, 2.44144315579632e-02, 2.77135597048097e-03, 2.43289027539477e-02, 2.95223893246270e-02, 3.20624872400000e+00, 9.06421750000000e-01,              8000000
 1.41196289062500e+01, 0.00000000000000e+00, 1.10858154296875e+00, 3.38593163131084e-02, 8.80660072071294e-04, 1.04920212070369e-05, 2.48779618421109e-02, 2.78431005369750e-03, 2.47859633610535e-02, 2.51495200663586e-02, 3.42414579500000e+00, 9.10077375000000e-01,              8000000
 1.43051757812500e+01, 0.00000000000000e+00, 1.11781005859375e+00, 3.39253433768293e-02, 5.49934823820527e-04, 8.29107067739540e-06, 2.45241014852875e-02, 2.69222458416475e-03, 2.44565040515524e-02, 2.54712145943216e-02, 3.12424871300000e+00, 9.13278125000000e-01,              8000000
 1.39122314453125e+01, 0.00000000000000e+00, 1.11089782714844e+00, 3.38805221536229e-02, 9.19912851520504e-04, 1.07232973678838e-05, 2.53053439531807e-02, 3.01481296089758e-03, 2.53856585316128e-02, 3.29824529449576e-02, 3.22118467300000e+00, 9.01987000000000e-01,              8000000
 1.39504394531250e+01, 0.00000000000000e+00, 1.10858764648437e+00, 3.38685610206177e-02, 9.91861577922775e-04, 1.11347517817124e-05, 2.52199994406500e-02, 2.94446708504785e-03, 2.51988901632337e-02, 2.94834010574842e-02, 3.12982100800000e+00, 9.01787250000000e-01,              8000000
 1.40432128906250e+01, 0.00000000000000e+00, 1.11320190429687e+00, 3.38837112400235e-02, 7.60902504099927e-04, 9.75257981318230e-06, 2.50589723496514e-02, 2.98063900769708e-03, 2.51156495702738e-02, 3.12623492245766e-02, 3.18718868400000e+00, 9.10932875000000e-01,              8000000
 1.40268554687500e+01, 0.00000000000000e+00, 1.10396728515625e+00, 3.38754858580647e-02, 1.39535092491103e-03, 1.32067734747696e-05, 2.50107236634253e-02, 2.89391479561434e-03, 2.50005141922506e-02, 3.06058215595365e-02, 3.15406683200000e+00, 8.94736750000000e-01,              8000000
 1.40391235351562e+01, 0.00000000000000e+00, 1.11089324951172e+00, 3.38780686443407e-02, 8.71763126582059e-04, 1.04388883901859e-05, 2.50231145206804e-02, 2.86422424676255e-03, 2.49593397229464e-02, 3.01261530209463e-02, 3.27247370200000e+00, 9.02340875000000e-01,              8000000
 1.40309448242188e+01, 0.00000000000000e+00, 1.10627593994141e+00, 3.38795682656797e-02, 1.21212364686882e-03, 1.23091614604165e-05, 2.50186612591548e-02, 2.88796855023320e-03, 2.49975354087315e-02, 3.09353270196011e-02, 3.26972674900000e+00, 9.16429000000000e-01,              8000000
 1.40370788574219e+01, 0.00000000000000e+00, 1.10973892211914e+00, 3.38906545362823e-02, 1.01410084497654e-03, 1.12588900706094e-05, 2.50502643814698e-02, 3.01481025907950e-03, 2.51096449339262e-02, 3.39619547186836e-02, 3.22483591100000e+00, 9.03814625000000e-01,              8000000
 1.40350341796875e+01, 0.00000000000000e+00, 1.10858459472656e+00, 3.38599574654232e-02, 1.00459687661529e-03, 1.12060077448175e-05, 2.50475982920142e-02, 2.88378690654614e-03, 2.49677167060763e-02, 2.97376784870980e-02, 3.34446144600000e+00, 9.10350375000000e-01,              8000000
 1.40793762207031e+01, 0.00000000000000e+00, 1.10973739624023e+00, 3.38760003496025e-02, 9.14563655146328e-04, 1.06920744896999e-05, 2.49342122147838e-02, 2.82188710375793e-03, 2.48568059502840e-02, 2.88726343012302e-02, 3.24626664000000e+00, 9.04535500000000e-01,              8000000
 1.40752868652344e+01, 0.00000000000000e+00, 1.10742874145508e+00, 3.38677936946786e-02, 1.06717960217787e-03, 1.15497813949977e-05, 2.49313119134651e-02, 2.82310391916422e-03, 2.48446086424583e-02, 2.90433116833901e-02, 3.21077031700000e+00, 8.99257000000000e-01,              8000000
 1.40752868652344e+01, 0.00000000000000e+00, 1.10742874145508e+00, 3.38779249294657e-02, 1.32921291518569e-03, 1.17668890818761e-05, 2.49781989546618e-02, 2.95461997333849e-03, 2.49924843554418e-02, 3.74535533680589e-02, 4.00988220600000e+00, 9.08625833333333e-01,              9600000
 1.40752868652344e+01, 0.00000000000000e+00, 1.10742874145508e+00, 3.38568268866100e-02, 9.67420481403077e-04, 9.16392232311127e-06, 2.49588106881095e-02, 2.81205753197230e-03, 2.48881539096804e-02, 2.59637135365970e-02, 4.77263062100000e+00, 8.95807812500000e-01,             11520000
 1.40752868652344e+01, 0.00000000000000e+00, 1.10742874145508e+00, 3.38750624059980e-02, 1.05661624780564e-03, 8.74262357646888e-06, 2.49490679992844e-02, 2.86688383030267e-03, 2.49202232739456e-02, 2.90802233713366e-02, 5.75986641800000e+00, 8.96425491898148e-01,             13824000
 1.40752868652344e+01, 0.00000000000000e+00, 1.10742874145508e+00, 3.38769944365070e-02, 1.04163535037554e-03, 7.92410769931325e-06, 2.49527880795226e-02, 2.88178132037749e-03, 2.49384086359491e-02, 2.86899498070780e-02, 6.43219633100000e+00, 9.01807605131173e-01,             16588800
 1.40752868652344e+01, 0.00000000000000e+00, 1.10742874145508e+00, 3.38607384101787e-02, 1.07278227100476e-03, 7.34104160161978e-06, 2.49559643752659e-02, 2.85333516084884e-03, 2.49032786734776e-02, 2.93593938306872e-02, 7.54034240800000e+00, 9.05882181552212e-01,             19906560
 1.40763092041016e+01, 0.00000000000000e+00, 1.10800590515137e+00, 3.38737655340509e-02, 1.15169757026140e-03, 7.60625912681382e-06, 2.49894130303490e-02, 2.98090586552823e-03, 2.50144034741150e-02, 3.36913822811867e-02, 7.98942495900000e+00, 9.13342586564429e-01,             19906560
 1.40773315429688e+01, 0.00000000000000e+00, 1.10858306884766e+00, 3.38617597268476e-02, 9.78262718072552e-04, 7.01018763954665e-06, 2.49768042561943e-02, 2.88379187534830e-03, 2.49519419224680e-02, 2.88864063137042e-02, 8.02910257100000e+00, 9.02917430234053e-01,             19906560
 1.40995025634766e+01, 0.00000000000000e+00, 1.10915946960449e+00, 3.38929932741707e-02, 1.03515447614658e-03, 7.21114907223322e-06, 2.49211767501628e-02, 2.94811776479343e-03, 2.49404494870194e-02, 3.28130839875120e-02, 7.28096550200000e+00, 9.03893992734053e-01,             19906560
 1.40974578857422e+01, 0.00000000000000e+00, 1.10800514221191e+00, 3.38718475242548e-02, 9.80431317736030e-04, 7.01795338311547e-06, 2.49216444202952e-02, 2.86254705945774e-03, 2.48799569117404e-02, 2.78328316787662e-02, 7.85174509000000e+00, 9.11454063384131e-01,             19906560
 1.40979690551758e+01, 0.00000000000000e+00, 1.10829372406006e+00, 3.38592664900671e-02, 1.01037474861123e-03, 7.12431532498581e-06, 2.49401926190361e-02, 2.88941793500387e-03, 2.49114296547953e-02, 2.94085677914839e-02, 8.41880983500000e+00, 8.98254896878215e-01,             19906560
 1.41402664184570e+01, 0.00000000000000e+00, 1.10829219818115e+00, 3.38754108798978e-02, 1.10438527887435e-03, 7.44838635582187e-06, 2.48596006306174e-02, 2.92246934554864e-03, 2.48501147096880e-02, 3.26759539784963e-02, 7.62452428300000e+00, 9.06781231915509e-01,             19906560
 1.40930652618408e+01, 0.00000000000000e+00, 1.10851035118103e+00, 3.38762862583147e-02, 1.03464807740752e-03, 7.20938500532493e-06, 2.49230655644690e-02, 2.88827335372018e-03, 2.48884897795112e-02, 3.08516227093270e-02, 7.28708135000000e+00, 9.01435808095422e-01,             19906560
 1.40984802246094e+01, 0.00000000000000e+00, 1.10858230590820e+00, 3.38740545739149e-02, 1.03392558091834e-03, 7.20686740291135e-06, 2.49193025562454e-02, 2.89114446421769e-03, 2.48913016359966e-02, 3.10149326887231e-02, 7.75283614900000e+00, 9.04979062178498e-01,             19906560
 1.41087989807129e+01, 0.00000000000000e+00, 1.10843763351440e+00, 3.38763803926970e-02, 9.63557900603081e-04, 6.95730110739470e-06, 2.48762167203997e-02, 2.82489187950010e-03, 2.48274970421602e-02, 2.80543011714988e-02, 7.56024478500000e+00, 9.16942153742284e-01,             19906560
 1.41299476623535e+01, 0.00000000000000e+00, 1.10843687057495e+00, 3.38749546057765e-02, 1.09123222873950e-03, 7.40389896095246e-06, 2.48881933021190e-02, 2.95876384366536e-03, 2.49287363923310e-02, 3.28431548952091e-02, 7.62567230900000e+00, 9.06533223218879e-01,             19906560
 1.41299476623535e+01, 0.00000000000000e+00, 1.10843687057495e+00, 3.38658497572874e-02, 9.40963103826095e-04, 6.27621143288542e-06, 2.48731801906079e-02, 2.86464910739824e-03, 2.48537612776282e-02, 2.74662728074964e-02, 9.61596942400000e+00, 9.10570979281872e-01,             23887872
 1.41299476623535e+01, 0.00000000000000e+00, 1.10843687057495e+00, 3.38656136777317e-02, 1.04341274280682e-03, 6.03321402102005e-06, 2.48814740210503e-02, 2.91170022336354e-03, 2.48889650628947e-02, 3.09820617052725e-02, 1.10341427420000e+01, 9.09058830555703e-01,             28665444
 1.41299476623535e+01, 0.00000000000000e+00, 1.10843687057495e+00, 3.38746102189668e-02, 9.92429869904839e-04, 5.37130679792545e-06, 2.48496181532433e-02, 2.83973072082143e-03, 2.48007385304276e-02, 2.90369874506072e-02, 1.30644720900000e+01, 8.96539015095179e-01,             34398532
 1.41299476623535e+01, 0.00000000000000e+00, 1.10843687057495e+00, 3.38815533655348e-02, 1.13873532975482e-03, 5.25231557128554e-06, 2.48742429874576e-02, 2.94133865570107e-03, 2.48996973575768e-02, 3.45324027286436e-02, 1.56084003570000e+01, 9.00171397811535e-01,             41278240
 1.41299476623535e+01, 0.00000000000000e+00, 1.10843687057495e+00, 3.38786077722146e-02, 1.02492457960722e-03, 4.54877803563930e-06, 2.48606383137330e-02, 2.88987545486341e-03, 2.48609792610215e-02, 3.03840052273137e-02, 1.94570391050000e+01, 8.99936120499970e-01,             49533888
 1.41063470840454e+01, 0.00000000000000e+00, 1.10854594707489e+00, 3.38678052907122e-02, 9.97563053799353e-04, 4.48764990646961e-06, 2.49100503462393e-02, 2.87619371751920e-03, 2.48745098023421e-02, 2.95653973542250e-02, 2.11509087390000e+01, 9.11866074393353e-01,             49533888
 1.41171770095825e+01, 0.00000000000000e+00, 1.10868985652923e+00, 3.38743883471200e-02, 1.11716743742188e-03, 4.74906294013909e-06, 2.48941836807310e-02, 2.91947444738922e-03, 2.48966547231112e-02, 3.40988228423612e-02, 1.97102185860000e+01, 9.13645946791013e-01,             49533888
 1.41108934879303e+01, 0.00000000000000e+00, 1.10850068926811e+00, 3.38739498017369e-02, 1.11285326785725e-03, 4.73988433347095e-06, 2.49010115415497e-02, 2.91683509157798e-03, 2.48973499001444e-02, 3.35066192227525e-02, 1.85881246430000e+01, 9.07540772894710e-01,             49533888
 1.41129879951477e+01, 0.00000000000000e+00, 1.10856374502182e+00, 3.38734308708973e-02, 1.02747645015156e-03, 4.55443731853831e-06, 2.49053754551917e-02, 2.91364830693996e-03, 2.49177169565051e-02, 3.08483471838430e-02, 2.10964575490000e+01, 9.11031272166643e-01,             49533888
 1.41142139434814e+01, 0.00000000000000e+00, 1.10850958824158e+00, 3.38746037109818e-02, 9.97609353291520e-04, 4.48775404700494e-06, 2.48835770986389e-02, 2.85107323009425e-03, 2.48544487859464e-02, 2.93728291373453e-02, 2.00032788760000e+01, 9.09307401833670e-01,             49533888
 1.41208548545837e+01, 0.00000000000000e+00, 1.10852738618851e+00, 3.38795863723108e-02, 1.08182976343234e-03, 4.67334942052032e-06, 2.48737878597935e-02, 2.88652644267540e-03, 2.48566127268146e-02, 3.24699235383506e-02, 2.12574482090000e+01, 9.02284088824201e-01,             49533888
 1.41149547100067e+01, 0.00000000000000e+00, 1.10855465531349e+00, 3.38923382707054e-02, 1.14270302979009e-03, 4.80303200445348e-06, 2.48952641864986e-02, 2.97257602524492e-03, 2.49483764071749e-02, 3.51045713419759e-02, 2.22330923430000e+01, 9.07677810391141e-01,             49533888
 1.41163084506989e+01, 0.00000000000000e+00, 1.10857264399528e+00, 3.38777761803857e-02, 1.12688327988285e-03, 4.76966918902916e-06, 2.48948586969933e-02, 2.92290752763165e-03, 2.48991555978127e-02, 3.41409332120515e-02, 2.06238153330000e+01, 9.08947870193432e-01,             49533888
 1.41169214248657e+01, 0.00000000000000e+00, 1.10854556560516e+00, 3.38690987424595e-02, 9.98439574944636e-04, 4.48962103818957e-06, 2.48812622487708e-02, 2.85410388904392e-03, 2.48490971363577e-02, 2.94835868337068e-02, 2.04304042180000e+01, 9.00051637376012e-01,             49533888
 1.41202418804169e+01, 0.00000000000000e+00, 1.10855446457863e+00, 3.38726238687916e-02, 1.10924096818009e-03, 4.73218529530402e-06, 2.48829542982815e-02, 2.89391702203769e-03, 2.48765029766099e-02, 3.34380215354496e-02, 2.15723431530000e+01, 9.02482902210301e-01,             49533888
 1.41202418804169e+01, 0.00000000000000e+00, 1.10855446457863e+00, 3.38780964016900e-02, 1.10474033748371e-03, 4.31110167082142e-06, 2.48956024677757e-02, 2.94507637268320e-03, 2.49117563509726e-02, 3.35699513969386e-02, 2.33631706890000e+01, 8.99665545481420e-01,             59440668
 1.41202418804169e+01, 0.00000000000000e+00, 1.10855446457863e+00, 3.38772732799413e-02, 1.07466703655311e-03, 3.88154392424554e-06, 2.48841177340356e-02, 2.91350995127274e-03, 2.48927580954775e-02, 3.24255578345043e-02, 2.89632495590000e+01, 9.19662324334631e-01,             71328800
 1.41202418804169e+01, 0.00000000000000e+00, 1.10855446457863e+00, 3.38723043797077e-02, 1.07315758006476e-03, 3.54085927494995e-06, 2.48885538799846e-02, 2.91368224951710e-03, 2.48898320780157e-02, 3.23095405469625e-02, 3.54598026700000e+01, 9.08193709974092e-01,             85594560
 1.41202418804169e+01, 0.00000000000000e+00, 1.10855446457863e+00, 3.38757229135717e-02, 1.00331374537278e-03, 3.12539329522023e-06, 2.48910549892896e-02, 2.91039039931403e-03, 2.48905743910962e-02, 3.00615429940141e-02, 4.16642821820000e+01, 9.07832032004526e-01,            102713472
 1.41202418804169e+01, 0.00000000000000e+00, 1.10855446457863e+00, 3.38778165251491e-02, 1.04165944584478e-03, 2.90709051738517e-06, 2.48918135820272e-02, 2.92112169991442e-03, 2.49028929136638e-02, 3.13887480867790e-02, 5.06252636020000e+01, 9.04032426321494e-01,            123256164
 1.41192585229874e+01, 0.00000000000000e+00, 1.10855900943279e+00, 3.38733652568723e-02, 1.05217591275594e-03, 2.92172848031254e-06, 2.48921525289040e-02, 2.90718520528242e-03, 2.48910387960292e-02, 3.15837406828826e-02, 5.19667120830000e+01, 9.00963273528454e-01,            123256164
 1.41172918081284e+01, 0.00000000000000e+00, 1.10856809914112e+00, 3.38747101218896e-02, 1.03686144876795e-03, 2.90038760180921e-06, 2.48950058409821e-02, 2.91232217748968e-03, 2.49013521111001e-02, 3.11953695765861e-02, 5.49807863070000e+01, 9.02497452378933e-01,            123256164
 1.41187668442726e+01, 0.00000000000000e+00, 1.10856128185987e+00, 3.38847940163934e-02, 1.11992361152326e-03, 3.01432362108103e-06, 2.48946220905244e-02, 2.96477057574710e-03, 2.49407634967367e-02, 3.42548464804662e-02, 5.04742666950000e+01, 9.06693461594343e-01,            123256164
 1.41194437146187e+01, 0.00000000000000e+00, 1.10857027620077e+00, 3.38741224308062e-02, 1.10049449522643e-03, 2.98806206215796e-06, 2.48855621111721e-02, 2.90820542551737e-03, 2.48884069774187e-02, 3.32437116542375e-02, 4.93145180810000e+01, 8.96335407614990e-01,            123256164
 1.41182751655579e+01, 0.00000000000000e+00, 1.10856355428696e+00, 3.38690642814074e-02, 9.83777429476116e-04, 2.82516686195849e-06, 2.48727818234498e-02, 2.84239398684645e-03, 2.48282185224573e-02, 2.89970417212317e-02, 5.15353383310000e+01, 9.04107043279393e-01,            123256164
 1.41184603571892e+01, 0.00000000000000e+00, 1.10857482105493e+00, 3.38715735810414e-02, 1.00116740153909e-03, 2.85002734193985e-06, 2.48843834955395e-02, 2.87340372192541e-03, 2.48606931730999e-02, 2.97484866595179e-02, 5.37781562950000e+01, 9.05672806757153e-01,            123256164
 1.41187061965466e+01, 0.00000000000000e+00, 1.10857368484139e+00, 3.38761772688408e-02, 1.08827741106236e-03, 2.97142986277020e-06, 2.48897914885701e-02, 2.91462125554619e-03, 2.48880780427130e-02, 3.29188121728727e-02, 5.19418287650000e+01, 9.06018850302692e-01,            123256164
 1.41195363104343e+01, 0.00000000000000e+00, 1.10857590958476e+00, 3.38655777164285e-02, 1.03632311004560e-03, 2.89963456306955e-06, 2.48932974732086e-02, 2.90432699651995e-03, 2.48909577370498e-02, 3.11057687226227e-02, 5.27379317660000e+01, 8.96004154404805e-01,            123256164
 1.41189520359039e+01, 0.00000000000000e+00, 1.10857254862785e+00, 3.38710252781737e-02, 1.05414676220611e-03, 2.92446357096334e-06, 2.48826746341346e-02, 2.87278700035955e-03, 2.48577042673547e-02, 3.15396030870088e-02, 5.27440697090000e+01, 8.99110773883893e-01,            123256164
 1.41202131807804e+01, 0.00000000000000e+00, 1.10858490392566e+00, 3.38803611303573e-02, 1.11502344712948e-03, 3.00772188786994e-06, 2.48880321758801e-02, 2.93958863928068e-03, 2.49117611963850e-02, 3.40103235640721e-02, 5.05744522390000e+01, 9.08749366887647e-01,            123256164
 1.41192673221231e+01, 0.00000000000000e+00, 1.10857563745230e+00, 3.38753005405349e-02, 1.06070728500459e-03, 2.93354971149455e-06, 2.48881758313203e-02, 2.91164972562128e-03, 2.49092776542111e-02, 3.20148374457061e-02, 5.17482341420000e+01, 9.04088958991130e-01,            123256164
 1.41195826083422e+01, 0.00000000000000e+00, 1.10857872627675e+00, 3.38850215936524e-02, 1.09091866784812e-03, 2.97503351796117e-06, 2.48826633790884e-02, 2.93004901109436e-03, 2.48976339007446e-02, 3.31814982129262e-02, 5.18176784870000e+01, 8.95986613699904e-01,            123256164
 1.41192904710770e+01, 0.00000000000000e+00, 1.10857704579830e+00, 3.38710275992483e-02, 1.07071244486695e-03, 2.94735264564360e-06, 2.48934402165805e-02, 2.90924600220556e-03, 2.48920716335048e-02, 3.22433354149945e-02, 5.03857966710000e+01, 9.04508402516892e-01,            123256164
 1.41193367689848e+01, 0.00000000000000e+00, 1.10857986249030e+00, 3.38802651172610e-02, 1.05961446690338e-03, 2.93203814349736e-06, 2.48980401457401e-02, 2.94509287624635e-03, 2.49165393513137e-02, 3.21891669779603e-02, 5.29890482740000e+01, 9.04327024164082e-01,            123256164
 1.41193982288241e+01, 0.00000000000000e+00, 1.10857957843691e+00, 3.38828977911767e-02, 1.03923515649966e-03, 2.90370566165350e-06, 2.48737112080598e-02, 2.88358157161414e-03, 2.48537445365573e-02, 3.12193654105729e-02, 5.05649732950000e+01, 9.11401372186141e-01,            123256164
 1.41196057572961e+01, 0.00000000000000e+00, 1.10858013462275e+00, 3.38741783991416e-02, 1.07587459907045e-03, 2.95444903954737e-06, 2.48912689023811e-02, 2.91623962576088e-03, 2.48895934593875e-02, 3.24901591133482e-02, 5.05070314530000e+01, 9.04560562180079e-01,            123256164
 1.41194596886635e+01, 0.00000000000000e+00, 1.10857929438352e+00, 3.38803754699620e-02, 1.07472012831229e-03, 2.95286347348044e-06, 2.48852151032538e-02, 2.90958325810492e-03, 2.48789328495783e-02, 3.24862952487014e-02, 5.27325069640000e+01, 9.03590209086825e-01,            123256164
 1.41197749748826e+01, 0.00000000000000e+00, 1.10858238320798e+00, 3.38724007508654e-02, 1.06677381487040e-03, 2.94192671321373e-06, 2.48947863466294e-02, 2.91659296641889e-03, 2.48942427917541e-02, 3.21369933471690e-02, 5.11733317420000e+01, 8.98246792752693e-01,            123256164
