#                p[0],                 p[1],                 p[2],               energy,             variance,                error,      -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,  Var -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,    (ℏ/2)⟨|∇ᵢln(ψ)|²⟩, Var (ℏ/2)⟨|∇ᵢln(ψ)|²⟩,         elapsed time,        accept. ratio,    Monte Carlo steps 
 1.36510049700737e+01, 0.00000000000000e+00, 1.11300899088383e+00, 3.38849398000892e-02, 8.51716765746657e-04, 2.62871361451237e-06, 2.58106291227366e-02, 3.05942838661327e-03, 2.58182408494782e-02, 3.51192405457670e-02, 5.28379757510000e+01, 9.09562892124405e-01,            123256164
 1.36510885506868e+01, 0.00000000000000e+00, 1.11295316442847e+00, 3.38874630472514e-02, 8.50291613361893e-04, 2.62651341951194e-06, 2.58231567202963e-02, 3.09699102157155e-03, 2.58600605540079e-02, 3.50877254921264e-02, 5.57294149780000e+01, 9.04471016962689e-01,            123256164
 1.36510258652270e+01, 0.00000000000000e+00, 1.11299503426999e+00, 3.38814353072163e-02, 8.18798490793109e-04, 2.57741405847301e-06, 2.58086977812384e-02, 3.03628719994573e-03, 2.58106364981678e-02, 3.30110146532918e-02, 5.53099187330000e+01, 9.00152685264487e-01,            123256164
 1.36505680866539e+01, 0.00000000000000e+00, 1.11301554497332e+00, 3.38780973674886e-02, 8.31325893921687e-04, 2.59705609523054e-06, 2.58170007911779e-02, 3.03729530418493e-03, 2.58075152014315e-02, 3.38116414922139e-02, 5.48479747320000e+01, 9.05765694606559e-01,            123256164
 1.36503600925207e+01, 0.00000000000000e+00, 1.11301184371114e+00, 3.38850214544164e-02, 8.26308877610762e-04, 2.58920767470964e-06, 2.58122754443363e-02, 3.05373235066931e-03, 2.58189860853679e-02, 3.36385626664696e-02, 5.47687714310000e+01, 8.97374779568834e-01,            123256164
 1.36508594220504e+01, 0.00000000000000e+00, 1.11299923663028e+00, 3.38812336716689e-02, 7.91107648757895e-04, 2.53345659490423e-06, 2.58068496006815e-02, 3.01474794052910e-03, 2.57936404771383e-02, 3.13063616584156e-02, 5.74805927910000e+01, 9.12230628887655e-01,            123256164
 1.36508594220504e+01, 0.00000000000000e+00, 1.11299923663028e+00, 3.38789753291883e-02, 8.42197013869132e-04, 2.38622777898868e-06, 2.58234397382219e-02, 3.06871566748975e-03, 2.58326855693952e-02, 3.45291298855073e-02, 6.17366236110000e+01, 9.05283096045228e-01,            147907400
 1.36508594220504e+01, 0.00000000000000e+00, 1.11299923663028e+00, 3.38806165186612e-02, 8.25203759000998e-04, 2.15622970308411e-06, 2.58033201409809e-02, 3.02090239478283e-03, 2.57941396185176e-02, 3.32795522786729e-02, 7.35025825790000e+01, 9.06529580895434e-01,            177488880
 1.36508594220504e+01, 0.00000000000000e+00, 1.11299923663028e+00, 3.38846797963183e-02, 8.28600526064453e-04, 1.97240640827023e-06, 2.58151018947842e-02, 3.05887325868358e-03, 2.58214578936143e-02, 3.37472926157134e-02, 9.25521677880000e+01, 8.99085494820859e-01,            212986656
 1.36508594220504e+01, 0.00000000000000e+00, 1.11299923663028e+00, 3.38858136799843e-02, 8.16157700718068e-04, 1.78698218770857e-06, 2.58169206624996e-02, 3.06276607687513e-03, 2.58290842309410e-02, 3.30541853228213e-02, 1.13278549231000e+02, 9.02783924050577e-01,            255583984
 1.36508594220504e+01, 0.00000000000000e+00, 1.11299923663028e+00, 3.38851955704451e-02, 8.26309321803431e-04, 1.64139793613340e-06, 2.58085994441784e-02, 3.04808433098699e-03, 2.58159959101953e-02, 3.36075657177642e-02, 1.36081004910000e+02, 8.98072432054820e-01,            306700784
 1.36506929788738e+01, 0.00000000000000e+00, 1.11300343899056e+00, 3.38842052382532e-02, 8.20005601478151e-04, 1.63512502934440e-06, 2.58123340949405e-02, 3.04783233412643e-03, 2.58190077093181e-02, 3.32105922481239e-02, 1.31277812125000e+02, 8.99596340777531e-01,            306700784
 1.36509218681604e+01, 0.00000000000000e+00, 1.11299318363890e+00, 3.38864860383470e-02, 8.37058554161875e-04, 1.65203968784953e-06, 2.58045721855132e-02, 3.04051542171605e-03, 2.58092236603961e-02, 3.42127768249901e-02, 1.24526225012000e+02, 9.09969545431615e-01,            306700784
 1.36505889818072e+01, 0.00000000000000e+00, 1.11300158835948e+00, 3.38828152479465e-02, 8.33204469161287e-04, 1.64823204063466e-06, 2.58068317558688e-02, 3.02998514975422e-03, 2.57953086262232e-02, 3.38141497570417e-02, 1.32101281995000e+02, 9.00537225232525e-01,            306700784
