# r, density, density error estimate, radial probability, probability error estimate
1.382142857e+00, 2.817869384e-02, 1.910826173e-04, 6.765733333e-01, 4.587913267e-03
1.446428571e+00, 2.705748122e-02, 1.789220142e-04, 7.114800000e-01, 4.704777713e-03
1.510714286e+00, 2.554592829e-02, 1.664556622e-04, 7.327600000e-01, 4.774618077e-03
1.575000000e+00, 2.464897066e-02, 1.568344698e-04, 7.684755556e-01, 4.889593889e-03
1.639285714e+00, 2.350922883e-02, 1.471599188e-04, 7.939866667e-01, 4.970091288e-03
1.703571429e+00, 2.250133164e-02, 1.385386097e-04, 8.207111111e-01, 5.053042110e-03
1.767857143e+00, 2.088450511e-02, 1.286156535e-04, 8.203066667e-01, 5.051796893e-03
1.832142857e+00, 1.999788548e-02, 1.214404189e-04, 8.436400000e-01, 5.123141397e-03
1.896428571e+00, 1.894190881e-02, 1.141845691e-04, 8.561466667e-01, 5.160976078e-03
1.960714286e+00, 1.779755954e-02, 1.070531107e-04, 8.598800000e-01, 5.172216374e-03
2.025000000e+00, 1.640124435e-02, 9.950570126e-05, 8.452266667e-01, 5.127956780e-03
2.089285714e+00, 1.567238872e-02, 9.427693618e-05, 8.597555556e-01, 5.171842091e-03
2.153571429e+00, 1.438992821e-02, 8.764088169e-05, 8.387244444e-01, 5.108194337e-03
2.217857143e+00, 1.348936547e-02, 8.239480269e-05, 8.338711111e-01, 5.093393445e-03
2.282142857e+00, 1.250962152e-02, 7.711124747e-05, 8.187822222e-01, 5.047100622e-03
2.346428571e+00, 1.141633010e-02, 7.164653097e-05, 7.899111111e-01, 4.957319068e-03
2.410714286e+00, 1.068867122e-02, 6.747704868e-05, 7.806400000e-01, 4.928141412e-03
2.475000000e+00, 9.973748060e-03, 6.348843395e-05, 7.677911111e-01, 4.887415940e-03
2.539285714e+00, 9.159571445e-03, 5.930171308e-05, 7.422177778e-01, 4.805332429e-03
2.603571429e+00, 8.288843175e-03, 5.501983219e-05, 7.060977778e-01, 4.686948519e-03
2.667857143e+00, 7.827082721e-03, 5.217707312e-05, 7.000933333e-01, 4.666977767e-03
2.732142857e+00, 6.960319517e-03, 4.804564138e-05, 6.529288889e-01, 4.507032639e-03
2.796428571e+00, 6.524331061e-03, 4.544724175e-05, 6.411688889e-01, 4.466259794e-03
2.860714286e+00, 5.821484707e-03, 4.196488978e-05, 5.987022222e-01, 4.315818736e-03
2.925000000e+00, 5.389593796e-03, 3.949082759e-05, 5.794755556e-01, 4.245954356e-03
2.989285714e+00, 4.712853195e-03, 3.613424538e-05, 5.292311111e-01, 4.057704758e-03
3.053571429e+00, 4.383760594e-03, 3.411615978e-05, 5.136755556e-01, 3.997626456e-03
3.117857143e+00, 3.949422900e-03, 3.171434482e-05, 4.824711111e-01, 3.874301530e-03
3.182142857e+00, 3.581455186e-03, 2.959071995e-05, 4.557466667e-01, 3.765472770e-03
3.246428571e+00, 3.142938454e-03, 2.717113748e-05, 4.162666667e-01, 3.598682887e-03
3.310714286e+00, 2.838217427e-03, 2.531903416e-05, 3.909422222e-01, 3.487498661e-03
3.375000000e+00, 2.567468814e-03, 2.362245744e-05, 3.675155556e-01, 3.381392802e-03
3.439285714e+00, 2.259536588e-03, 2.174642844e-05, 3.358755556e-01, 3.232562718e-03
3.503571429e+00, 2.080370821e-03, 2.048359298e-05, 3.209111111e-01, 3.159731197e-03
3.567857143e+00, 1.751892173e-03, 1.845836305e-05, 2.802488889e-01, 2.952770618e-03
3.632142857e+00, 1.551748984e-03, 1.706455524e-05, 2.572577778e-01, 2.829059085e-03
3.696428571e+00, 1.379567477e-03, 1.581016896e-05, 2.368800000e-01, 2.714700720e-03
3.760714286e+00, 1.203272333e-03, 1.451306589e-05, 2.138577778e-01, 2.579409445e-03
3.825000000e+00, 1.074161233e-03, 1.348189732e-05, 1.974933333e-01, 2.478757156e-03
3.889285714e+00, 9.811722595e-04, 1.267216057e-05, 1.865111111e-01, 2.408851988e-03
3.953571429e+00, 8.131539473e-04, 1.134866673e-05, 1.597244444e-01, 2.229171357e-03
4.017857143e+00, 7.082088335e-04, 1.042159940e-05, 1.436711111e-01, 2.114182561e-03
4.082142857e+00, 6.042191100e-04, 9.474523354e-06, 1.265288889e-01, 1.984049979e-03
4.146428571e+00, 5.417106490e-04, 8.831977978e-06, 1.170400000e-01, 1.908204508e-03
4.210714286e+00, 4.691642936e-04, 8.093853018e-06, 1.045333333e-01, 1.803371328e-03
4.275000000e+00, 4.007037489e-04, 7.367570847e-06, 9.202666667e-02, 1.692055511e-03
4.339285714e+00, 3.627545948e-04, 6.906166934e-06, 8.583555556e-02, 1.634147945e-03
4.403571429e+00, 3.145781528e-04, 6.337357488e-06, 7.665777778e-02, 1.544314943e-03
4.467857143e+00, 2.610668378e-04, 5.690175465e-06, 6.548888889e-02, 1.427386457e-03
