# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
 5.124332724947e-02, 2.559284733287e-03, 6.046586679734e-04, 5.000000000000e-01, 3.903651584000e+00, 9.067142857143e-01,               7000
 5.212350378617e-02, 2.084770223010e-04, 1.725758724656e-04, 5.010000000000e-01, 3.862811662000e+00, 9.131428571429e-01,               7000
 5.190203047077e-02, 1.885485986347e-04, 1.641204255742e-04, 5.020000000000e-01, 3.822156574000e+00, 9.178571428571e-01,               7000
 5.185836468070e-02, 5.217229357371e-04, 2.730052159986e-04, 5.030000000000e-01, 3.862579205000e+00, 9.058571428571e-01,               7000
 5.207972057636e-02, 1.508609784508e-04, 1.468045242835e-04, 5.040000000000e-01, 4.184665901000e+00, 9.105714285714e-01,               7000
 5.188704809915e-02, 2.642125109325e-04, 1.942798096018e-04, 5.050000000000e-01, 3.967638012000e+00, 9.062857142857e-01,               7000
 5.161730783322e-02, 1.293167779186e-03, 4.298118823037e-04, 5.060000000000e-01, 3.814735482000e+00, 9.214285714286e-01,               7000
 5.157418265510e-02, 5.337023054975e-04, 2.761216878473e-04, 5.070000000000e-01, 3.850293781000e+00, 9.177142857143e-01,               7000
 5.170840061636e-02, 4.252392082812e-04, 2.464720234142e-04, 5.080000000000e-01, 3.823279263000e+00, 9.215714285714e-01,               7000
 5.143638715668e-02, 4.720080878654e-04, 2.596723451543e-04, 5.090000000000e-01, 3.812478908000e+00, 8.972857142857e-01,               7000
 5.179392766034e-02, 1.900854174737e-04, 1.647879232198e-04, 5.100000000000e-01, 3.760816594000e+00, 8.944285714286e-01,               7000
 5.136172297351e-02, 6.484076595621e-04, 3.043512208809e-04, 5.110000000000e-01, 3.812966427000e+00, 9.130000000000e-01,               7000
 5.215900184372e-02, 2.026525811349e-04, 1.701480788418e-04, 5.120000000000e-01, 3.768063293000e+00, 9.077142857143e-01,               7000
 5.133714299562e-02, 1.256520549107e-03, 4.236778677093e-04, 5.130000000000e-01, 3.777763772000e+00, 9.058571428571e-01,               7000
 5.230713436209e-02, 2.200875221235e-04, 1.773163122476e-04, 5.140000000000e-01, 3.768844775000e+00, 8.961428571429e-01,               7000
 5.091060909422e-02, 1.087798988903e-03, 3.942078836826e-04, 5.150000000000e-01, 4.082975070000e+00, 9.128571428571e-01,               7000
 5.145845995171e-02, 2.079889043281e-04, 1.723737236887e-04, 5.160000000000e-01, 4.102704572000e+00, 8.972857142857e-01,               7000
 5.192094550273e-02, 2.038058066272e-04, 1.706315188717e-04, 5.170000000000e-01, 3.824969036000e+00, 8.991428571429e-01,               7000
 5.183129105016e-02, 2.968130282128e-04, 2.059171220983e-04, 5.180000000000e-01, 3.786043809000e+00, 8.991428571429e-01,               7000
 5.146367328693e-02, 6.707725477424e-04, 3.095555679963e-04, 5.190000000000e-01, 3.808902453000e+00, 8.991428571429e-01,               7000
 5.097675206351e-02, 1.038072386538e-03, 3.850922684496e-04, 5.200000000000e-01, 3.812420860000e+00, 8.818571428571e-01,               7000
 5.187782007905e-02, 2.171570787570e-04, 1.761318819022e-04, 5.210000000000e-01, 3.890991206000e+00, 8.880000000000e-01,               7000
 5.181351145165e-02, 2.349255197999e-04, 1.831960385566e-04, 5.220000000000e-01, 3.804051521000e+00, 8.828571428571e-01,               7000
 5.152807047716e-02, 2.094976812315e-04, 1.729978039627e-04, 5.230000000000e-01, 3.813269580000e+00, 9.038571428571e-01,               7000
 5.117401217270e-02, 1.774496221544e-04, 1.592166637700e-04, 5.240000000000e-01, 3.800794454000e+00, 9.054285714286e-01,               7000
 5.172662663217e-02, 1.894244033896e-03, 5.201983184868e-04, 5.250000000000e-01, 3.844465935000e+00, 9.031428571429e-01,               7000
 5.150029787740e-02, 5.018569038046e-04, 2.677570604123e-04, 5.260000000000e-01, 3.867044573000e+00, 9.031428571429e-01,               7000
 5.158467767239e-02, 5.041715827924e-04, 2.683738285070e-04, 5.270000000000e-01, 3.906429758000e+00, 8.985714285714e-01,               7000
 5.100024816303e-02, 1.100290500469e-03, 3.964648246816e-04, 5.280000000000e-01, 3.771619225000e+00, 8.910000000000e-01,               7000
 5.165094595610e-02, 2.649576307019e-04, 1.945535661464e-04, 5.290000000000e-01, 3.787530759000e+00, 8.972857142857e-01,               7000
 5.137239776185e-02, 1.924492041539e-04, 1.658093587544e-04, 5.300000000000e-01, 3.859781640000e+00, 8.995714285714e-01,               7000
 5.163535232653e-02, 2.953878459068e-04, 2.054221597126e-04, 5.310000000000e-01, 3.786498651000e+00, 8.860000000000e-01,               7000
 5.138645799261e-02, 3.389019356427e-04, 2.200330934988e-04, 5.320000000000e-01, 3.746492493000e+00, 8.865714285714e-01,               7000
 5.130871035303e-02, 5.959742353215e-03, 9.227089274224e-04, 5.330000000000e-01, 3.833435093000e+00, 8.832857142857e-01,               7000
 5.188180979660e-02, 4.470590143237e-04, 2.527163894068e-04, 5.340000000000e-01, 3.793506494000e+00, 8.861428571429e-01,               7000
 5.159295063706e-02, 2.413470965259e-04, 1.856829465690e-04, 5.350000000000e-01, 3.766750413000e+00, 8.975714285714e-01,               7000
 5.145074079682e-02, 1.595910948894e-03, 4.774801340510e-04, 5.360000000000e-01, 3.769792251000e+00, 8.877142857143e-01,               7000
 5.156652372600e-02, 2.602673393677e-04, 1.928238794369e-04, 5.370000000000e-01, 3.787971961000e+00, 8.901428571429e-01,               7000
 5.152216748379e-02, 4.462869562553e-04, 2.524980781413e-04, 5.380000000000e-01, 3.751738344000e+00, 8.885714285714e-01,               7000
 5.108526712316e-02, 3.777274798656e-04, 2.322952185307e-04, 5.390000000000e-01, 3.766781878000e+00, 8.867142857143e-01,               7000
 5.176072214836e-02, 1.484520426383e-03, 4.605153055286e-04, 5.400000000000e-01, 3.743978198000e+00, 8.900000000000e-01,               7000
 5.113784689948e-02, 1.368695829155e-04, 1.398313182351e-04, 5.410000000000e-01, 3.814227440000e+00, 8.994285714286e-01,               7000
 5.114515534170e-02, 6.512553521369e-04, 3.050188172502e-04, 5.420000000000e-01, 3.825107889000e+00, 8.990000000000e-01,               7000
 5.185089600378e-02, 1.965541383895e-04, 1.675683819432e-04, 5.430000000000e-01, 3.817496820000e+00, 8.984285714286e-01,               7000
 5.143644469928e-02, 2.303345443434e-04, 1.813971744714e-04, 5.440000000000e-01, 3.758529790000e+00, 8.850000000000e-01,               7000
 5.131196431023e-02, 3.916374234261e-04, 2.365337256008e-04, 5.450000000000e-01, 3.806888414000e+00, 9.054285714286e-01,               7000
 5.065570384196e-02, 1.773854829062e-03, 5.033962978838e-04, 5.460000000000e-01, 4.206736101000e+00, 9.041428571429e-01,               7000
 5.110668787845e-02, 8.683975443744e-04, 3.522169672993e-04, 5.470000000000e-01, 3.862306187000e+00, 9.084285714286e-01,               7000
 5.091343617523e-02, 9.889599737964e-04, 3.758723137671e-04, 5.480000000000e-01, 3.792447215000e+00, 9.042857142857e-01,               7000
 5.132939372249e-02, 1.603938945961e-04, 1.513717725130e-04, 5.490000000000e-01, 3.806559263000e+00, 9.032857142857e-01,               7000
 5.149539644712e-02, 2.752957123706e-04, 1.983127805011e-04, 5.500000000000e-01, 3.926535751000e+00, 9.022857142857e-01,               7000
 5.157207774781e-02, 2.120067318801e-04, 1.740306754077e-04, 5.510000000000e-01, 3.851467972000e+00, 9.067142857143e-01,               7000
 5.175104551205e-02, 2.501750156400e-04, 1.890483746256e-04, 5.520000000000e-01, 3.867848632000e+00, 9.162857142857e-01,               7000
 5.100340677936e-02, 8.370198457757e-04, 3.457951180717e-04, 5.530000000000e-01, 4.249968030000e+00, 9.215714285714e-01,               7000
 5.154734792528e-02, 1.835921341153e-04, 1.619489046914e-04, 5.540000000000e-01, 4.757736890000e+00, 9.080000000000e-01,               7000
 5.121931309717e-02, 6.821505251637e-04, 3.121699457401e-04, 5.550000000000e-01, 4.268750015000e+00, 9.100000000000e-01,               7000
 5.157632859749e-02, 8.952330863058e-05, 1.130886558859e-04, 5.560000000000e-01, 3.797439688000e+00, 8.865714285714e-01,               7000
 5.110373475919e-02, 2.171392147686e-04, 1.761246371865e-04, 5.570000000000e-01, 3.760811368000e+00, 9.104285714286e-01,               7000
 5.143154453405e-02, 1.523703945242e-04, 1.475371113237e-04, 5.580000000000e-01, 3.738071907000e+00, 9.082857142857e-01,               7000
 5.145301370675e-02, 1.954165511803e-04, 1.670827644271e-04, 5.590000000000e-01, 3.743774782000e+00, 9.027142857143e-01,               7000
 5.099873573943e-02, 1.623645561794e-04, 1.522988397758e-04, 5.600000000000e-01, 3.818325476000e+00, 8.870000000000e-01,               7000
 5.131013880961e-02, 1.867382358695e-04, 1.633306181905e-04, 5.610000000000e-01, 3.797592530000e+00, 8.900000000000e-01,               7000
 5.138527658773e-02, 5.791376250766e-04, 2.876350925035e-04, 5.620000000000e-01, 3.752991570000e+00, 8.857142857143e-01,               7000
 5.115468566263e-02, 1.415941975896e-04, 1.422242683680e-04, 5.630000000000e-01, 3.755090736000e+00, 8.890000000000e-01,               7000
 5.132928217971e-02, 1.228900116752e-04, 1.324979847152e-04, 5.640000000000e-01, 3.793479462000e+00, 8.952857142857e-01,               7000
 5.136887442320e-02, 1.551407310071e-04, 1.488722995471e-04, 5.650000000000e-01, 3.766057709000e+00, 8.930000000000e-01,               7000
 5.092111850980e-02, 1.870348812823e-04, 1.634602971813e-04, 5.660000000000e-01, 3.777067380000e+00, 8.885714285714e-01,               7000
 5.088430405987e-02, 4.689801895329e-04, 2.588381153024e-04, 5.670000000000e-01, 3.736511460000e+00, 8.950000000000e-01,               7000
 5.012325611048e-02, 2.553588787716e-03, 6.039854288351e-04, 5.680000000000e-01, 3.765232312000e+00, 8.922857142857e-01,               7000
 5.116246505985e-02, 3.081877139180e-04, 2.098256806828e-04, 5.690000000000e-01, 3.821486127000e+00, 8.892857142857e-01,               7000
 5.103430401305e-02, 1.473664579016e-03, 4.588284115964e-04, 5.700000000000e-01, 3.779330911000e+00, 8.861428571429e-01,               7000
 5.106789921035e-02, 1.708531095091e-04, 1.562292772586e-04, 5.710000000000e-01, 3.826776089000e+00, 8.845714285714e-01,               7000
 5.122490600946e-02, 2.733905063856e-04, 1.976253693900e-04, 5.720000000000e-01, 3.792318743000e+00, 8.912857142857e-01,               7000
 5.023833423185e-02, 1.542701746050e-03, 4.694528343950e-04, 5.730000000000e-01, 3.796298664000e+00, 9.071428571429e-01,               7000
 5.070750760619e-02, 6.257335977893e-04, 2.989824643184e-04, 5.740000000000e-01, 3.773657651000e+00, 9.258571428571e-01,               7000
 5.094929727658e-02, 3.768943868305e-04, 2.320389089388e-04, 5.750000000000e-01, 3.743082090000e+00, 9.095714285714e-01,               7000
 5.120707301937e-02, 2.046898479548e-04, 1.710011896177e-04, 5.760000000000e-01, 3.793554073000e+00, 9.122857142857e-01,               7000
 5.092614669096e-02, 7.720317242250e-04, 3.320997535649e-04, 5.770000000000e-01, 3.806493473000e+00, 8.902857142857e-01,               7000
 5.101651442685e-02, 6.111416275761e-04, 2.954757973110e-04, 5.780000000000e-01, 3.788314405000e+00, 8.892857142857e-01,               7000
 5.131127115740e-02, 2.589696633051e-03, 6.082406282587e-04, 5.790000000000e-01, 3.750537059000e+00, 8.991428571429e-01,               7000
 5.095022583431e-02, 1.947626825065e-04, 1.668029986483e-04, 5.800000000000e-01, 3.768442773000e+00, 8.984285714286e-01,               7000
 5.012957115074e-02, 1.250183886444e-03, 4.226082087032e-04, 5.810000000000e-01, 3.816814325000e+00, 8.955714285714e-01,               7000
 5.067259666026e-02, 1.531209259951e-04, 1.479000270429e-04, 5.820000000000e-01, 3.801736576000e+00, 9.115714285714e-01,               7000
 4.983010982662e-02, 4.410035220856e-03, 7.937285628921e-04, 5.830000000000e-01, 3.784015702000e+00, 9.018571428571e-01,               7000
 5.071678334422e-02, 4.581166432090e-04, 2.558226626868e-04, 5.840000000000e-01, 3.764372485000e+00, 9.117142857143e-01,               7000
 5.123503134531e-02, 3.055106109141e-04, 2.089123571925e-04, 5.850000000000e-01, 3.803030268000e+00, 9.102857142857e-01,               7000
 5.074249637511e-02, 8.755778424927e-04, 3.536701131387e-04, 5.860000000000e-01, 3.869782037000e+00, 9.050000000000e-01,               7000
 5.057933667390e-02, 8.326921013522e-05, 1.090669585525e-04, 5.870000000000e-01, 3.783007790000e+00, 9.105714285714e-01,               7000
 5.096938300531e-02, 1.426898717441e-04, 1.427734828041e-04, 5.880000000000e-01, 3.743097365000e+00, 8.918571428571e-01,               7000
 5.017578605255e-02, 3.337230594067e-03, 6.904688463094e-04, 5.890000000000e-01, 3.829910231000e+00, 9.044285714286e-01,               7000
 5.052623610347e-02, 3.730477859885e-04, 2.308517724764e-04, 5.900000000000e-01, 3.773417191000e+00, 8.935714285714e-01,               7000
 5.101095951697e-02, 1.449955269757e-04, 1.439223634840e-04, 5.910000000000e-01, 3.783844261000e+00, 8.974285714286e-01,               7000
 5.113132277815e-02, 2.850844908407e-04, 2.018077199574e-04, 5.920000000000e-01, 3.735044893000e+00, 9.112857142857e-01,               7000
 5.088812465600e-02, 3.728289295925e-04, 2.307840454973e-04, 5.930000000000e-01, 3.773939254000e+00, 9.112857142857e-01,               7000
 5.111302085740e-02, 1.809735788760e-04, 1.607898268264e-04, 5.940000000000e-01, 3.801721018000e+00, 9.105714285714e-01,               7000
 5.029203920748e-02, 6.902573112455e-04, 3.140194059621e-04, 5.950000000000e-01, 3.763665622000e+00, 9.114285714286e-01,               7000
 5.071875389610e-02, 1.206767284830e-04, 1.312994007619e-04, 5.960000000000e-01, 3.742601863000e+00, 9.195714285714e-01,               7000
 5.041377334141e-02, 3.557282839396e-04, 2.254292045789e-04, 5.970000000000e-01, 3.801863150000e+00, 8.982857142857e-01,               7000
 5.077173257361e-02, 1.266016590861e-04, 1.344840187458e-04, 5.980000000000e-01, 3.889688589000e+00, 8.801428571429e-01,               7000
 4.978569739474e-02, 1.970365931465e-03, 5.305476862189e-04, 5.990000000000e-01, 3.758403646000e+00, 8.882857142857e-01,               7000
 5.047759881040e-02, 4.551479213392e-04, 2.549924148281e-04, 6.000000000000e-01, 3.706491005000e+00, 8.825714285714e-01,               7000
 5.076643039463e-02, 1.237937736677e-04, 1.329843028694e-04, 6.010000000000e-01, 3.792606699000e+00, 8.807142857143e-01,               7000
 5.074058421153e-02, 4.624790123558e-04, 2.570377994314e-04, 6.020000000000e-01, 3.777456736000e+00, 8.822857142857e-01,               7000
 5.086088744078e-02, 8.608734534128e-05, 1.108972145350e-04, 6.030000000000e-01, 3.788883410000e+00, 8.880000000000e-01,               7000
 5.142586762883e-02, 7.156589392393e-03, 1.011123094979e-03, 6.040000000000e-01, 3.739432955000e+00, 8.872857142857e-01,               7000
 5.099145710217e-02, 1.117421794031e-04, 1.263454331828e-04, 6.050000000000e-01, 3.830043438000e+00, 8.862857142857e-01,               7000
 5.082077300399e-02, 5.903399038396e-05, 9.183369315077e-05, 6.060000000000e-01, 3.776039500000e+00, 8.898571428571e-01,               7000
 5.116193136740e-02, 9.076712112774e-05, 1.138715574218e-04, 6.070000000000e-01, 3.903380600000e+00, 8.888571428571e-01,               7000
 5.084456452852e-02, 1.046991956540e-04, 1.222989286567e-04, 6.080000000000e-01, 3.867695198000e+00, 8.855714285714e-01,               7000
 5.021347316350e-02, 1.373109084304e-03, 4.428977767103e-04, 6.090000000000e-01, 3.756394692000e+00, 8.821428571429e-01,               7000
 5.124643057908e-02, 1.162978221755e-04, 1.288952078105e-04, 6.100000000000e-01, 3.767890312000e+00, 8.867142857143e-01,               7000
 5.103498096028e-02, 3.117670779402e-04, 2.110406453541e-04, 6.110000000000e-01, 3.787417377000e+00, 8.825714285714e-01,               7000
 5.077393653046e-02, 5.819072960374e-04, 2.883220659603e-04, 6.120000000000e-01, 3.771226650000e+00, 8.970000000000e-01,               7000
 5.084230209106e-02, 1.278074986109e-04, 1.351229591419e-04, 6.130000000000e-01, 3.767368386000e+00, 8.944285714286e-01,               7000
 5.088827888796e-02, 1.621931097828e-04, 1.522184097101e-04, 6.140000000000e-01, 3.808156624000e+00, 8.798571428571e-01,               7000
 5.041566509903e-02, 8.888540882882e-04, 3.563413468428e-04, 6.150000000000e-01, 3.840409060000e+00, 8.818571428571e-01,               7000
 4.996217647696e-02, 1.340370736343e-03, 4.375860301282e-04, 6.160000000000e-01, 3.801818339000e+00, 8.917142857143e-01,               7000
 5.026518777187e-02, 1.073815600245e-03, 3.916659655962e-04, 6.170000000000e-01, 4.143420882000e+00, 8.854285714286e-01,               7000
 5.088815223270e-02, 1.536175913697e-04, 1.481396982435e-04, 6.180000000000e-01, 4.101262389000e+00, 8.901428571429e-01,               7000
 5.073498011737e-02, 3.057964802195e-04, 2.090100750202e-04, 6.190000000000e-01, 3.867384891000e+00, 9.025714285714e-01,               7000
 5.068538097244e-02, 1.848172262873e-04, 1.624883408069e-04, 6.200000000000e-01, 3.802672251000e+00, 9.048571428571e-01,               7000
 5.027418176279e-02, 3.586228981510e-04, 2.263445218975e-04, 6.210000000000e-01, 3.856005714000e+00, 9.001428571429e-01,               7000
 5.094714680122e-02, 5.146375823413e-04, 2.711450803909e-04, 6.220000000000e-01, 3.721964842000e+00, 9.084285714286e-01,               7000
 5.183145972572e-02, 1.020486935816e-02, 1.207409822611e-03, 6.230000000000e-01, 3.894744255000e+00, 9.088571428571e-01,               7000
 5.128839209251e-02, 1.696952698037e-04, 1.556990089902e-04, 6.240000000000e-01, 4.029924008000e+00, 9.127142857143e-01,               7000
 5.111447295882e-02, 3.905564062563e-04, 2.362070539216e-04, 6.250000000000e-01, 3.808779785000e+00, 9.147142857143e-01,               7000
 5.053729848351e-02, 9.815620419018e-04, 3.744638151319e-04, 6.260000000000e-01, 3.770944622000e+00, 9.151428571429e-01,               7000
 5.011203503665e-02, 5.738243503069e-04, 2.863126039606e-04, 6.270000000000e-01, 3.759536598000e+00, 9.050000000000e-01,               7000
 5.106189743466e-02, 1.468923224603e-04, 1.448606830521e-04, 6.280000000000e-01, 4.091307057000e+00, 8.962857142857e-01,               7000
 5.038093697327e-02, 7.232414719186e-04, 3.214346127505e-04, 6.290000000000e-01, 4.097981162000e+00, 8.944285714286e-01,               7000
 5.109036851235e-02, 9.631458985451e-05, 1.172997319778e-04, 6.300000000000e-01, 3.788045950000e+00, 9.017142857143e-01,               7000
 5.102157787286e-02, 2.254053089858e-04, 1.794456977098e-04, 6.310000000000e-01, 3.732029051000e+00, 8.894285714286e-01,               7000
 5.879566980742e-02, 4.411110179143e-01, 7.938252937646e-03, 6.320000000000e-01, 3.746770255000e+00, 8.960000000000e-01,               7000
 8.924091310638e-02, 1.949081226028e-03, 5.276743078328e-04, 6.330000000000e-01, 3.784739607000e+00, 9.472857142857e-01,               7000
 9.669842434311e-02, 8.328024143950e-03, 1.090741827771e-03, 6.340000000000e-01, 3.927663079000e+00, 6.798571428571e-01,               7000
 1.570333513278e-01, 2.257936447474e-02, 1.796002086968e-03, 6.350000000000e-01, 3.873533152000e+00, 6.105714285714e-01,               7000
 2.041287845557e-01, 3.276842018949e-02, 2.163608764128e-03, 6.360000000000e-01, 3.802021576000e+00, 5.974285714286e-01,               7000
 5.690614808018e-01, 7.673743549986e+02, 3.310965234746e-01, 6.370000000000e-01, 3.766024175000e+00, 6.295714285714e-01,               7000
 3.607497033962e-01, 9.941983739793e-02, 3.768664738868e-03, 6.380000000000e-01, 3.832849350000e+00, 5.642857142857e-01,               7000
 4.577354074884e-01, 1.834606049959e-01, 5.119439213093e-03, 6.390000000000e-01, 3.737095348000e+00, 5.695714285714e-01,               7000
 5.218415758419e-01, 2.412325686575e-01, 5.870416980292e-03, 6.400000000000e-01, 3.731627913000e+00, 5.958571428571e-01,               7000
 5.800186457290e-01, 2.983422292172e-01, 6.528423887862e-03, 6.410000000000e-01, 3.757584089000e+00, 6.247142857143e-01,               7000
 6.130979973424e-01, 3.533664872641e-01, 7.104993085993e-03, 6.420000000000e-01, 3.883503337000e+00, 6.691428571429e-01,               7000
 6.582577156200e-01, 3.875212481037e-01, 7.440442076956e-03, 6.430000000000e-01, 4.164367055000e+00, 7.190000000000e-01,               7000
 6.660664958208e-01, 3.695005584200e-01, 7.265383270001e-03, 6.440000000000e-01, 3.851478455000e+00, 7.714285714286e-01,               7000
 5.811720090201e-01, 3.826078741183e-01, 7.393123002574e-03, 6.450000000000e-01, 3.804753830000e+00, 8.370000000000e-01,               7000
 6.359348339078e-01, 3.627264627009e-01, 7.198476651357e-03, 6.460000000000e-01, 3.809091581000e+00, 8.661428571429e-01,               7000
 6.262287460989e-01, 3.416835528048e-01, 6.986553951340e-03, 6.470000000000e-01, 3.799064529000e+00, 8.782857142857e-01,               7000
 5.780600980060e-01, 3.163330093750e-01, 6.722382755446e-03, 6.480000000000e-01, 3.754690591000e+00, 8.924285714286e-01,               7000
 5.543621290510e-01, 6.276127814870e-01, 9.468841998041e-03, 6.490000000000e-01, 3.771994387000e+00, 8.944285714286e-01,               7000
 5.546668540548e-01, 2.731533595826e-01, 6.246751836899e-03, 6.500000000000e-01, 3.827387668000e+00, 8.980000000000e-01,               7000
 5.287822174861e-01, 3.182870559672e-01, 6.743113481463e-03, 6.510000000000e-01, 3.801722712000e+00, 8.955714285714e-01,               7000
 4.940952660778e-01, 3.402477564748e-01, 6.971859318255e-03, 6.520000000000e-01, 3.754952775000e+00, 9.077142857143e-01,               7000
 5.128685661030e-01, 2.793488377680e-01, 6.317196911922e-03, 6.530000000000e-01, 3.788516544000e+00, 9.087142857143e-01,               7000
 5.125633465064e-01, 2.833524422533e-01, 6.362304639194e-03, 6.540000000000e-01, 3.808108710000e+00, 8.955714285714e-01,               7000
 4.821752084196e-01, 2.500676153368e-01, 5.976951149885e-03, 6.550000000000e-01, 3.867120990000e+00, 9.088571428571e-01,               7000
 4.853724854534e-01, 3.093760164983e-01, 6.648050374769e-03, 6.560000000000e-01, 3.778917773000e+00, 9.094285714286e-01,               7000
 4.958579168641e-01, 2.587359170350e-01, 6.079660669983e-03, 6.570000000000e-01, 3.796147536000e+00, 9.060000000000e-01,               7000
 4.523083717109e-01, 2.351566217076e-01, 5.796016140513e-03, 6.580000000000e-01, 3.778611231000e+00, 9.218571428571e-01,               7000
 4.365412608665e-01, 2.761940092960e-01, 6.281423966131e-03, 6.590000000000e-01, 3.793439350000e+00, 9.155714285714e-01,               7000
 3.914936201294e-01, 1.743569160195e-01, 4.990804630511e-03, 6.600000000000e-01, 3.779868947000e+00, 9.290000000000e-01,               7000
 3.667019893243e-01, 1.844096991464e-01, 5.132664292080e-03, 6.610000000000e-01, 3.763977451000e+00, 9.392857142857e-01,               7000
 3.815914839196e-01, 2.407123481165e-01, 5.864083756425e-03, 6.620000000000e-01, 3.825761956000e+00, 9.322857142857e-01,               7000
 3.568098583939e-01, 1.939395901454e-01, 5.263616222243e-03, 6.630000000000e-01, 3.775393838000e+00, 9.382857142857e-01,               7000
 3.722527623435e-01, 2.275010449312e-01, 5.700890217841e-03, 6.640000000000e-01, 3.780643771000e+00, 9.334285714286e-01,               7000
 3.163399785618e-01, 1.552855187987e-01, 4.709951755876e-03, 6.650000000000e-01, 3.773155839000e+00, 9.468571428571e-01,               7000
 3.029241320095e-01, 2.157314956186e-01, 5.551466931215e-03, 6.660000000000e-01, 3.782156410000e+00, 9.341428571429e-01,               7000
 2.479998570466e-01, 1.512722295902e-01, 4.648689978143e-03, 6.670000000000e-01, 3.783082059000e+00, 9.427142857143e-01,               7000
 1.878770002133e-01, 8.733434972268e-02, 3.532185679529e-03, 6.680000000000e-01, 3.846663891000e+00, 9.591428571429e-01,               7000
 1.431791551937e-01, 4.994637056101e-02, 2.671178727534e-03, 6.690000000000e-01, 3.850244433000e+00, 9.697142857143e-01,               7000
 1.203370943540e-01, 2.663872592565e-02, 1.950777351492e-03, 6.700000000000e-01, 3.796523422000e+00, 9.778571428571e-01,               7000
 1.317691274927e-01, 3.894234519064e-02, 2.358642018215e-03, 6.710000000000e-01, 3.778101561000e+00, 9.768571428571e-01,               7000
 1.983295599299e-01, 2.226871770836e-01, 5.640252996904e-03, 6.720000000000e-01, 3.806916757000e+00, 9.145714285714e-01,               7000
 2.852976152681e-01, 3.404270856450e-01, 6.973696351751e-03, 6.730000000000e-01, 3.775306735000e+00, 8.735714285714e-01,               7000
 2.929065788114e-01, 3.312770279920e-01, 6.879337883339e-03, 6.740000000000e-01, 3.753466666000e+00, 8.844285714286e-01,               7000
 3.166627702447e-01, 3.726591491100e-01, 7.296370419697e-03, 6.750000000000e-01, 3.818357888000e+00, 8.838571428571e-01,               7000
 3.661689109998e-01, 5.678504491464e-01, 9.006747067349e-03, 6.760000000000e-01, 3.811790433000e+00, 8.588571428571e-01,               7000
 2.711763208240e-01, 3.589624150571e-01, 7.161029605312e-03, 6.770000000000e-01, 3.824703237000e+00, 9.038571428571e-01,               7000
 1.730742787480e-01, 1.007101671083e-01, 3.793041883471e-03, 6.780000000000e-01, 3.864626988000e+00, 9.481428571429e-01,               7000
 2.084993366246e-01, 1.025170571046e-01, 3.826917019232e-03, 6.790000000000e-01, 3.786653004000e+00, 9.498571428571e-01,               7000
 1.974669798549e-01, 1.817321639256e-01, 5.095266205378e-03, 6.800000000000e-01, 4.086177518000e+00, 9.298571428571e-01,               7000
 2.527413785864e-01, 2.171361168391e-01, 5.569510325220e-03, 6.810000000000e-01, 4.088352907000e+00, 9.085714285714e-01,               7000
 2.644322924214e-01, 2.986785160056e-01, 6.532102221289e-03, 6.820000000000e-01, 3.807826546000e+00, 8.891428571429e-01,               7000
 2.685014297789e-01, 3.306043600499e-01, 6.872349983291e-03, 6.830000000000e-01, 3.757981614000e+00, 8.937142857143e-01,               7000
 4.094020173001e-01, 1.170989473811e+00, 1.293383974481e-02, 6.840000000000e-01, 3.814302692000e+00, 8.258571428571e-01,               7000
 5.565265473291e-01, 1.331223173055e-01, 4.360902876788e-03, 6.850000000000e-01, 3.792892839000e+00, 9.657142857143e-01,               7000
 1.106894337424e+00, 4.922870211694e+00, 2.651918500066e-02, 6.860000000000e-01, 3.959215673000e+00, 6.601428571429e-01,               7000
 1.368941427190e+00, 4.613594166397e+00, 2.567264849823e-02, 6.870000000000e-01, 3.759881590000e+00, 6.444285714286e-01,               7000
 5.386418989792e-01, 1.820472757374e+00, 1.612660958688e-02, 6.880000000000e-01, 3.858109255000e+00, 8.511428571429e-01,               7000
 2.263560103183e-01, 5.240078595865e-01, 8.652067131918e-03, 6.890000000000e-01, 3.873248547000e+00, 9.387142857143e-01,               7000
 2.613106622308e-01, 2.729435643400e-01, 6.244352469460e-03, 6.900000000000e-01, 3.808779827000e+00, 9.221428571429e-01,               7000
 2.919203257529e-01, 3.648520812484e-01, 7.219537789403e-03, 6.910000000000e-01, 3.770418587000e+00, 9.054285714286e-01,               7000
 2.862943330513e-01, 2.260629421859e-01, 5.682843128800e-03, 6.920000000000e-01, 3.802271034000e+00, 9.027142857143e-01,               7000
 3.239887081325e-01, 2.761646076715e-01, 6.281089619661e-03, 6.930000000000e-01, 3.766902790000e+00, 8.995714285714e-01,               7000
 3.106144559367e-01, 2.922435110251e-01, 6.461352258126e-03, 6.940000000000e-01, 3.759997486000e+00, 9.085714285714e-01,               7000
 2.589334468811e-01, 2.330217290459e-01, 5.769646300696e-03, 6.950000000000e-01, 3.741485457000e+00, 9.301428571429e-01,               7000
 5.001340346614e-01, 1.278013696048e-01, 4.272860694543e-03, 6.960000000000e-01, 3.781065063000e+00, 9.868571428571e-01,               7000
 5.072107376080e-01, 9.175945984010e-01, 1.144923327689e-02, 6.970000000000e-01, 3.776130962000e+00, 9.697142857143e-01,               7000
 4.088667956528e-01, 1.804315608405e+00, 1.605488625401e-02, 6.980000000000e-01, 3.778560684000e+00, 8.842857142857e-01,               7000
