# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
 3.473977354177e-01, 5.766555986471e-02, 7.593784291426e-03, 1.000000000000e+00, 1.498434149000e+00, 9.140000000000e-01,               1000
 2.889687302158e-01, 1.694316673929e-01, 1.301659200378e-02, 1.000000000000e+00, 1.524031429000e+00, 9.080000000000e-01,               1000
 3.441343356636e-01, 1.036090407069e-01, 1.017885262232e-02, 1.000000000000e+00, 1.823044615000e+00, 8.970000000000e-01,               1000
 3.350732769710e-01, 1.003415275688e-01, 1.001706182315e-02, 1.000000000000e+00, 1.756545350000e+00, 8.910000000000e-01,               1000
 3.284874916715e-01, 9.477712453143e-02, 9.735354360855e-03, 1.000000000000e+00, 1.650945297000e+00, 9.010000000000e-01,               1000
 3.169350089003e-01, 5.780733848730e-02, 7.603113736312e-03, 1.000000000000e+00, 1.586689829000e+00, 9.040000000000e-01,               1000
 3.371299183876e-01, 7.387376980667e-02, 8.594985154535e-03, 1.000000000000e+00, 1.694860322000e+00, 8.960000000000e-01,               1000
 3.164988460849e-01, 1.614571979412e-01, 1.270658089106e-02, 1.000000000000e+00, 1.533715622000e+00, 8.930000000000e-01,               1000
 3.250709553860e-01, 5.266467824812e-02, 7.257043354433e-03, 1.000000000000e+00, 1.535484368000e+00, 9.120000000000e-01,               1000
 3.540811128402e-01, 5.627115833644e-02, 7.501410423143e-03, 1.000000000000e+00, 1.562301719000e+00, 9.160000000000e-01,               1000
 3.331385513980e-01, 1.401893237692e-01, 1.184015725272e-02, 1.000000000000e+00, 1.516483774000e+00, 9.080000000000e-01,               1000
 3.473916596175e-01, 5.614154587884e-02, 7.492766236767e-03, 1.000000000000e+00, 1.551181197000e+00, 9.040000000000e-01,               1000
 3.363352062277e-01, 5.764589764811e-02, 7.592489555351e-03, 1.000000000000e+00, 1.467863446000e+00, 9.060000000000e-01,               1000
 3.431188279729e-01, 7.631337179401e-02, 8.735752503019e-03, 1.000000000000e+00, 1.449814016000e+00, 8.980000000000e-01,               1000
 3.480667734256e-01, 4.827279264106e-02, 6.947862451219e-03, 1.000000000000e+00, 1.763272183000e+00, 9.220000000000e-01,               1000
 3.484395365669e-01, 5.037729186367e-02, 7.097696236362e-03, 1.000000000000e+00, 1.736199747000e+00, 9.130000000000e-01,               1000
 3.575718973001e-01, 7.199664215789e-02, 8.485083509188e-03, 1.000000000000e+00, 1.784847349000e+00, 8.970000000000e-01,               1000
 3.414409527378e-01, 7.816588729872e-02, 8.841147397183e-03, 1.000000000000e+00, 1.530096583000e+00, 8.890000000000e-01,               1000
 3.183925091496e-01, 1.991481706942e-01, 1.411198677346e-02, 1.000000000000e+00, 1.596181893000e+00, 8.850000000000e-01,               1000
 3.261536952451e-01, 1.394610785540e-01, 1.180936401988e-02, 1.000000000000e+00, 1.522486092000e+00, 8.830000000000e-01,               1000
 3.211922177493e-01, 5.268872450423e-02, 7.258699918321e-03, 1.000000000000e+00, 1.536443985000e+00, 9.090000000000e-01,               1000
 3.260816382945e-01, 8.000523841714e-02, 8.944564741626e-03, 1.000000000000e+00, 1.482455801000e+00, 8.990000000000e-01,               1000
 3.385107344382e-01, 1.058213542597e-01, 1.028695067839e-02, 1.000000000000e+00, 1.482989527000e+00, 9.090000000000e-01,               1000
 3.401440903800e-01, 2.163693926628e-01, 1.470950008201e-02, 1.000000000000e+00, 1.471656260000e+00, 8.990000000000e-01,               1000
 2.898993453377e-01, 1.280828077384e-01, 1.131736752688e-02, 1.000000000000e+00, 1.525600100000e+00, 8.970000000000e-01,               1000
 3.216739081333e-01, 1.132458571895e-01, 1.064170367890e-02, 1.000000000000e+00, 1.807439726000e+00, 9.190000000000e-01,               1000
 3.547326976650e-01, 4.475919663578e-02, 6.690231433649e-03, 1.000000000000e+00, 1.931134628000e+00, 9.360000000000e-01,               1000
 3.217814012316e-01, 4.458923749258e-02, 6.677517315034e-03, 1.000000000000e+00, 1.536914931000e+00, 9.100000000000e-01,               1000
 3.094579879806e-01, 4.813496695848e-02, 6.937936794068e-03, 1.000000000000e+00, 1.569720102000e+00, 9.040000000000e-01,               1000
 3.097432693577e-01, 3.482393385681e-02, 5.901180717179e-03, 1.000000000000e+00, 1.458487421000e+00, 9.180000000000e-01,               1000
 2.896136017325e-01, 1.767144304409e-01, 1.329339800205e-02, 1.000000000000e+00, 1.522580057000e+00, 9.100000000000e-01,               1000
 3.225193917064e-01, 7.962561276159e-02, 8.923318483703e-03, 1.000000000000e+00, 1.678365922000e+00, 9.190000000000e-01,               1000
 3.224474272426e-01, 6.319439325421e-02, 7.949490125424e-03, 1.000000000000e+00, 2.011950444000e+00, 9.230000000000e-01,               1000
 3.190243389988e-01, 5.089897524957e-02, 7.134351775009e-03, 1.000000000000e+00, 1.801068643000e+00, 9.370000000000e-01,               1000
 3.370056666965e-01, 1.137806957999e-01, 1.066680344807e-02, 1.000000000000e+00, 1.523213478000e+00, 9.260000000000e-01,               1000
 3.279127839079e-01, 2.124561884552e-01, 1.457587693606e-02, 1.000000000000e+00, 1.784029742000e+00, 9.220000000000e-01,               1000
 3.026850585550e-01, 1.724156803404e-01, 1.313071514962e-02, 1.000000000000e+00, 1.800222357000e+00, 9.200000000000e-01,               1000
 3.286114228792e-01, 3.958406569634e-02, 6.291586898100e-03, 1.000000000000e+00, 1.613010214000e+00, 9.230000000000e-01,               1000
 3.403902614207e-01, 8.785454828285e-02, 9.373075710931e-03, 1.000000000000e+00, 1.498204176000e+00, 9.320000000000e-01,               1000
 3.596883479396e-01, 1.158915081087e-01, 1.076529182645e-02, 1.000000000000e+00, 1.500626204000e+00, 9.180000000000e-01,               1000
 3.498258176495e-01, 8.121373613034e-02, 9.011866406596e-03, 1.000000000000e+00, 1.493105413000e+00, 9.100000000000e-01,               1000
 3.942839956517e-01, 8.352451024317e+00, 9.139174483681e-02, 1.000000000000e+00, 1.534540352000e+00, 9.160000000000e-01,               1000
 3.245754903818e-01, 4.646986763413e-02, 6.816881078186e-03, 1.000000000000e+00, 1.504521167000e+00, 9.270000000000e-01,               1000
 3.034988086391e-01, 1.024502362105e-01, 1.012177040890e-02, 1.000000000000e+00, 1.429691558000e+00, 9.190000000000e-01,               1000
 3.483849301172e-01, 2.836549535744e-02, 5.325926713488e-03, 1.000000000000e+00, 1.467233121000e+00, 9.160000000000e-01,               1000
 3.277897048980e-01, 6.559584966132e-02, 8.099126475202e-03, 1.000000000000e+00, 1.435347063000e+00, 9.020000000000e-01,               1000
 3.240103835298e-01, 7.232664683587e-02, 8.504507442285e-03, 1.000000000000e+00, 1.453324793000e+00, 9.140000000000e-01,               1000
 3.202495668982e-01, 8.667839046965e-02, 9.310123010447e-03, 1.000000000000e+00, 1.507417894000e+00, 9.110000000000e-01,               1000
 3.153316622594e-01, 4.332207923976e-02, 6.581951020765e-03, 1.000000000000e+00, 1.424099504000e+00, 9.050000000000e-01,               1000
