# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
 1.653463938089e+08, 3.694451471970e+19, 8.595872814288e+07, 5.933333333333e-02, 1.794145959000e+01, 8.990000000000e-01,               5000
 2.229336646902e+09, 2.479623590980e+22, 2.226936726079e+09, 6.000000000000e-02, 1.795921876800e+01, 9.206000000000e-01,               5000
 1.906002553820e+06, 1.752034154501e+15, 5.919517133181e+05, 6.066666666667e-02, 1.794258835500e+01, 9.236000000000e-01,               5000
 1.065089006701e+06, 1.223771936827e+15, 4.947265783899e+05, 6.133333333333e-02, 1.793057758100e+01, 9.160000000000e-01,               5000
 6.592747290159e+04, 2.097395541950e+12, 2.048118913516e+04, 6.200000000000e-02, 1.793574743400e+01, 9.060000000000e-01,               5000
 1.387927003348e+08, 9.492636464803e+19, 1.377870564661e+08, 6.266666666667e-02, 1.794724402100e+01, 9.180000000000e-01,               5000
 5.522290691364e+03, 9.241093433142e+09, 1.359492069351e+03, 6.333333333333e-02, 1.791680603300e+01, 9.130000000000e-01,               5000
 2.525550139582e+05, 4.072691637833e+13, 9.025177713300e+04, 6.400000000000e-02, 1.797904938400e+01, 9.252000000000e-01,               5000
 1.409634737094e+08, 9.178827063803e+18, 4.284583308515e+07, 6.466666666667e-02, 1.801309301500e+01, 9.146000000000e-01,               5000
 1.168868389308e+07, 1.125078353404e+17, 4.743581670856e+06, 6.533333333333e-02, 1.814407767400e+01, 9.064000000000e-01,               5000
 1.454653843791e+08, 5.064233577097e+19, 1.006402859405e+08, 6.600000000000e-02, 1.803831613600e+01, 9.008000000000e-01,               5000
 9.529183916373e+10, 4.535987218672e+25, 9.524691300690e+10, 6.666666666667e-02, 1.793720041400e+01, 9.130000000000e-01,               5000
 9.290054145938e+05, 4.553359512815e+14, 3.017734087959e+05, 6.733333333333e-02, 1.793670587500e+01, 8.926000000000e-01,               5000
 1.827808328850e+05, 2.757409075010e+13, 7.426182161798e+04, 6.800000000000e-02, 1.800232897500e+01, 8.974000000000e-01,               5000
 3.015565054048e+05, 2.389719304954e+13, 6.913348399949e+04, 6.866666666667e-02, 1.801579583500e+01, 8.992000000000e-01,               5000
 1.830315207906e+06, 7.889700337571e+14, 3.972329376467e+05, 6.933333333333e-02, 1.808568694800e+01, 9.272000000000e-01,               5000
 5.748048139260e+08, 4.124956224446e+20, 2.872266082537e+08, 7.000000000000e-02, 1.792853411200e+01, 9.136000000000e-01,               5000
 6.247136422639e+05, 2.248975895984e+14, 2.120837521350e+05, 7.066666666667e-02, 1.805650095600e+01, 9.034000000000e-01,               5000
 2.032644114875e+06, 1.026147280381e+16, 1.432583177607e+06, 7.133333333333e-02, 1.849259723800e+01, 9.018000000000e-01,               5000
 7.127890176009e+04, 2.188482377496e+12, 2.092119679892e+04, 7.200000000000e-02, 1.858395477300e+01, 9.080000000000e-01,               5000
 1.191154763574e+06, 6.909695533562e+15, 1.175559061346e+06, 7.266666666667e-02, 1.813693108700e+01, 8.942000000000e-01,               5000
 2.052708873531e+05, 9.034896267821e+13, 1.344239284340e+05, 7.333333333333e-02, 1.812224510500e+01, 8.976000000000e-01,               5000
 4.291935063056e+06, 8.262304856004e+15, 1.285480832685e+06, 7.400000000000e-02, 1.791585544200e+01, 8.930000000000e-01,               5000
 1.444946133450e+06, 7.118509394740e+14, 3.773197422542e+05, 7.466666666667e-02, 1.793508809600e+01, 9.088000000000e-01,               5000
 1.689436223760e+04, 4.855945907926e+10, 3.116390831692e+03, 7.533333333333e-02, 1.788631740500e+01, 9.288000000000e-01,               5000
 2.420830116131e+08, 1.357091700481e+19, 5.209782529973e+07, 7.600000000000e-02, 1.793133426600e+01, 9.172000000000e-01,               5000
 7.696105698896e+12, 7.397558290194e+28, 3.846442067728e+12, 7.666666666667e-02, 1.802804473300e+01, 9.172000000000e-01,               5000
 8.405255517790e+12, 7.057450844065e+28, 3.756980394962e+12, 7.733333333333e-02, 1.798422337800e+01, 9.156000000000e-01,               5000
 1.415197014807e+04, 5.822589055962e+10, 3.412503203211e+03, 7.800000000000e-02, 1.797054224800e+01, 8.990000000000e-01,               5000
 4.410155413261e+06, 1.232859279521e+16, 1.570260665954e+06, 7.866666666667e-02, 1.797935984200e+01, 9.020000000000e-01,               5000
 1.185340151150e+06, 1.071968667550e+15, 4.630267092836e+05, 7.933333333333e-02, 1.795807339900e+01, 9.180000000000e-01,               5000
 1.831502786211e+11, 1.286676392116e+25, 5.072822472975e+10, 8.000000000000e-02, 1.803848666600e+01, 9.230000000000e-01,               5000
 2.870574769530e+04, 2.392019251501e+11, 6.916674419837e+03, 8.066666666667e-02, 1.810237367100e+01, 9.058000000000e-01,               5000
 2.575650781504e+06, 4.105605075623e+15, 9.061572794634e+05, 8.133333333333e-02, 1.810363052200e+01, 9.262000000000e-01,               5000
 7.087001178744e+06, 7.280235500583e+16, 3.815818523091e+06, 8.200000000000e-02, 1.795999711000e+01, 9.100000000000e-01,               5000
 5.076384403537e+06, 2.557792423931e+16, 2.261765869374e+06, 8.266666666667e-02, 1.794931875900e+01, 9.104000000000e-01,               5000
 1.312793131569e+09, 1.120211110104e+21, 4.733309856969e+08, 8.333333333333e-02, 1.796534842700e+01, 9.240000000000e-01,               5000
 7.484405569003e+09, 9.328780801859e+22, 4.319439964129e+09, 8.400000000000e-02, 1.798859857300e+01, 9.058000000000e-01,               5000
 6.838654137298e+05, 2.600914621431e+14, 2.280751902962e+05, 8.466666666667e-02, 1.793393491600e+01, 9.268000000000e-01,               5000
 1.491743541432e+05, 1.195134749148e+13, 4.889038247238e+04, 8.533333333333e-02, 1.792989627600e+01, 9.298000000000e-01,               5000
 6.066535651607e+08, 4.596088866048e+20, 3.031860440735e+08, 8.600000000000e-02, 1.793648091800e+01, 9.128000000000e-01,               5000
 1.577661680911e+07, 2.669327819175e+17, 7.306610457901e+06, 8.666666666667e-02, 1.793461586800e+01, 9.228000000000e-01,               5000
 1.555822496718e+05, 5.514129604296e+13, 1.050155188941e+05, 8.733333333333e-02, 1.793479774400e+01, 9.118000000000e-01,               5000
 1.003908621490e+08, 6.488167141837e+18, 3.602267936130e+07, 8.800000000000e-02, 1.798332384100e+01, 9.098000000000e-01,               5000
 2.325676968813e+05, 3.721963226781e+13, 8.627819222469e+04, 8.866666666667e-02, 1.795375869700e+01, 8.898000000000e-01,               5000
 2.301932825256e+05, 1.729772158529e+13, 5.881789113066e+04, 8.933333333333e-02, 1.808280069900e+01, 9.132000000000e-01,               5000
 5.054718828055e+09, 9.792993908589e+21, 1.399499475426e+09, 9.000000000000e-02, 1.793865690400e+01, 9.190000000000e-01,               5000
 8.838327299083e+04, 3.139709716505e+13, 7.924278789271e+04, 9.066666666667e-02, 1.803530685400e+01, 9.150000000000e-01,               5000
 1.621193960379e+08, 4.299675180468e+19, 9.273268226972e+07, 9.133333333333e-02, 1.810033709200e+01, 9.104000000000e-01,               5000
 1.143478075051e+04, 1.040605995472e+11, 4.562030239865e+03, 9.200000000000e-02, 1.793534888000e+01, 9.152000000000e-01,               5000
 1.055728875795e+11, 1.780950901996e+25, 5.968167058646e+10, 9.266666666667e-02, 1.798463304200e+01, 9.312000000000e-01,               5000
 9.612881948086e+14, 1.250119670989e+33, 5.000239336249e+14, 9.333333333333e-02, 1.794515661600e+01, 9.446000000000e-01,               5000
 6.751769712005e+04, 6.506903567957e+12, 3.607465472588e+04, 9.400000000000e-02, 1.793563865800e+01, 9.328000000000e-01,               5000
 2.536730648838e+07, 3.681199133685e+17, 8.580441869374e+06, 9.466666666667e-02, 1.797410108300e+01, 9.274000000000e-01,               5000
 2.150722472565e+05, 4.384917717221e+13, 9.364739950710e+04, 9.533333333333e-02, 1.807739699000e+01, 9.196000000000e-01,               5000
 1.065677544809e+06, 2.495604782931e+15, 7.064849301904e+05, 9.600000000000e-02, 1.793755370600e+01, 9.158000000000e-01,               5000
 9.676638655452e+06, 1.747361841978e+17, 5.911618800258e+06, 9.666666666667e-02, 1.794659966200e+01, 9.334000000000e-01,               5000
 4.780204614044e+06, 9.416550780655e+15, 1.372337478950e+06, 9.733333333333e-02, 1.800386326300e+01, 9.138000000000e-01,               5000
 1.932868128312e+07, 5.494091309397e+17, 1.048245325236e+07, 9.800000000000e-02, 1.795942925300e+01, 9.134000000000e-01,               5000
 1.028901990372e+10, 2.642948068906e+23, 7.270416864123e+09, 9.866666666667e-02, 1.813470605200e+01, 9.186000000000e-01,               5000
 3.331579112583e+08, 4.594049081045e+19, 9.585456776852e+07, 9.933333333333e-02, 1.796180566900e+01, 9.094000000000e-01,               5000
 6.571746570672e+07, 1.065330746156e+19, 4.615908894586e+07, 1.000000000000e-01, 1.795480692900e+01, 8.978000000000e-01,               5000
 1.086495830737e+05, 1.609323578814e+13, 5.673312222704e+04, 1.006666666667e-01, 1.798521772300e+01, 8.976000000000e-01,               5000
 1.190374760012e+08, 1.384832172867e+19, 5.262760060780e+07, 1.013333333333e-01, 1.799775487700e+01, 8.908000000000e-01,               5000
 6.130435277645e+05, 1.744831723688e+14, 1.868064090811e+05, 1.020000000000e-01, 1.802099126900e+01, 8.684000000000e-01,               5000
 4.796996127872e+06, 5.318722823321e+15, 1.031379932258e+06, 1.026666666667e-01, 1.792974015900e+01, 8.706000000000e-01,               5000
 3.029321206588e+11, 4.587418004019e+26, 3.028999175972e+11, 1.033333333333e-01, 1.798408036000e+01, 9.046000000000e-01,               5000
 1.696474589565e+05, 5.952916568320e+12, 3.450483029467e+04, 1.040000000000e-01, 1.792207916900e+01, 9.162000000000e-01,               5000
 8.610384498686e+05, 1.745941496537e+15, 5.909215678137e+05, 1.046666666667e-01, 1.795906095200e+01, 9.060000000000e-01,               5000
 5.721819420243e+08, 1.354531514361e+21, 5.204866020102e+08, 1.053333333333e-01, 1.796929300000e+01, 9.066000000000e-01,               5000
 3.993075345435e+06, 5.043432043337e+16, 3.175982381354e+06, 1.060000000000e-01, 1.802121811200e+01, 9.062000000000e-01,               5000
 5.379435079000e+04, 7.492337279902e+11, 1.224119053026e+04, 1.066666666667e-01, 1.794043946400e+01, 9.142000000000e-01,               5000
 3.810336590403e+09, 4.260994597409e+21, 9.231462069909e+08, 1.073333333333e-01, 1.808606295700e+01, 9.260000000000e-01,               5000
 1.910368049577e+05, 9.212666759965e+12, 4.292474055825e+04, 1.080000000000e-01, 1.797644836900e+01, 9.212000000000e-01,               5000
 2.323210796766e+05, 3.927500831910e+13, 8.862844726057e+04, 1.086666666667e-01, 1.794474732600e+01, 9.238000000000e-01,               5000
 3.496610388445e+06, 6.021826025426e+15, 1.097435740754e+06, 1.093333333333e-01, 1.811054558600e+01, 9.092000000000e-01,               5000
 8.719868233505e+05, 2.461530074929e+14, 2.218797005104e+05, 1.100000000000e-01, 1.798896628400e+01, 9.260000000000e-01,               5000
 8.602778459449e+05, 4.243940953356e+14, 2.913396970327e+05, 1.106666666667e-01, 1.793849967700e+01, 9.292000000000e-01,               5000
 8.347147098094e+07, 1.330500736038e+19, 5.158489577459e+07, 1.113333333333e-01, 1.800532315400e+01, 9.260000000000e-01,               5000
 8.335483097366e+07, 1.038697562686e+19, 4.557845023003e+07, 1.120000000000e-01, 1.796100367300e+01, 9.168000000000e-01,               5000
 2.637547465604e+08, 1.738318486428e+20, 1.864574206852e+08, 1.126666666667e-01, 1.811958722700e+01, 9.196000000000e-01,               5000
 1.797727118350e+05, 1.319074686946e+13, 5.136291827663e+04, 1.133333333333e-01, 1.797123540400e+01, 9.092000000000e-01,               5000
 6.759666179872e+08, 1.138108987406e+21, 4.770972620769e+08, 1.140000000000e-01, 1.793210690600e+01, 9.132000000000e-01,               5000
 1.270939299066e+11, 2.689309016381e+25, 7.333906212083e+10, 1.146666666667e-01, 1.796251555600e+01, 9.102000000000e-01,               5000
 1.384236696149e+09, 4.783839483170e+21, 9.781451306601e+08, 1.153333333333e-01, 1.793036603500e+01, 9.058000000000e-01,               5000
 2.364419824542e+05, 2.473259885085e+13, 7.033149913210e+04, 1.160000000000e-01, 1.799195589600e+01, 8.910000000000e-01,               5000
 4.386729703023e+09, 2.401209782580e+22, 2.191442348126e+09, 1.166666666667e-01, 1.793386477800e+01, 8.878000000000e-01,               5000
 1.878829909340e+07, 1.457117155852e+17, 5.398364855865e+06, 1.173333333333e-01, 1.793803848500e+01, 8.926000000000e-01,               5000
 3.368121072972e+06, 4.403456006010e+15, 9.384514911289e+05, 1.180000000000e-01, 1.815274037500e+01, 8.900000000000e-01,               5000
 2.958725005301e+07, 4.273853719775e+18, 2.923646257595e+07, 1.186666666667e-01, 1.794162262700e+01, 8.914000000000e-01,               5000
 4.701637742879e+06, 1.012080482082e+16, 1.422730109390e+06, 1.193333333333e-01, 1.796750902100e+01, 8.894000000000e-01,               5000
 4.376146979246e+04, 1.666046349404e+12, 1.825402064973e+04, 1.200000000000e-01, 1.792337139700e+01, 8.948000000000e-01,               5000
 5.498526265080e+05, 1.372985742194e+14, 1.657097306856e+05, 1.206666666667e-01, 1.800966022100e+01, 8.930000000000e-01,               5000
 6.924066600686e+04, 4.242625519598e+12, 2.912945423312e+04, 1.213333333333e-01, 1.805750979600e+01, 8.890000000000e-01,               5000
 3.160249529593e+04, 5.029179846177e+11, 1.002913739678e+04, 1.220000000000e-01, 1.796531786700e+01, 8.918000000000e-01,               5000
 2.274343077720e+16, 4.305357533701e+35, 9.279393874280e+15, 1.226666666667e-01, 1.796554218000e+01, 8.874000000000e-01,               5000
 1.474203711640e+07, 8.912505108740e+16, 4.221967576555e+06, 1.233333333333e-01, 1.801732679800e+01, 8.954000000000e-01,               5000
 4.549366270301e+07, 8.590822448707e+17, 1.310787736341e+07, 1.240000000000e-01, 1.795030601300e+01, 8.840000000000e-01,               5000
 7.964837196172e+04, 1.255342045514e+13, 5.010672700375e+04, 1.246666666667e-01, 1.794970987600e+01, 8.948000000000e-01,               5000
 3.999532953810e+06, 7.286570465557e+16, 3.817478347170e+06, 1.253333333333e-01, 1.865813357800e+01, 8.870000000000e-01,               5000
 5.070000654195e+04, 1.553811430217e+12, 1.762845103925e+04, 1.260000000000e-01, 1.800074602700e+01, 9.172000000000e-01,               5000
 2.244925418415e+08, 3.577202719364e+19, 8.458371852034e+07, 1.266666666667e-01, 1.796497407800e+01, 9.068000000000e-01,               5000
 3.557517512827e+05, 1.379574838860e+14, 1.661068835937e+05, 1.273333333333e-01, 1.796505249600e+01, 9.002000000000e-01,               5000
 1.632898100967e+07, 2.632602433506e+17, 7.256173142237e+06, 1.280000000000e-01, 1.793581809700e+01, 8.850000000000e-01,               5000
 4.619407490931e+07, 1.518740544555e+18, 1.742837080484e+07, 1.286666666667e-01, 1.792651785900e+01, 8.996000000000e-01,               5000
 3.001561182757e+09, 6.412459626348e+21, 1.132471600204e+09, 1.293333333333e-01, 1.800322286700e+01, 9.040000000000e-01,               5000
 2.327092590721e+09, 8.930353023919e+21, 1.336439525300e+09, 1.300000000000e-01, 1.794137323700e+01, 8.880000000000e-01,               5000
 4.700526894745e+09, 1.104519346378e+23, 4.700041162326e+09, 1.306666666667e-01, 1.822059154300e+01, 8.840000000000e-01,               5000
 7.069930479601e+07, 1.340426123353e+18, 1.637330829950e+07, 1.313333333333e-01, 1.859436308700e+01, 8.832000000000e-01,               5000
 5.000317243254e+08, 1.559655325213e+20, 1.766157028813e+08, 1.320000000000e-01, 1.861693228200e+01, 8.844000000000e-01,               5000
 4.352267200785e+08, 2.177997263911e+20, 2.087101944760e+08, 1.326666666667e-01, 1.800249791700e+01, 8.850000000000e-01,               5000
 6.357425965485e+06, 5.100790774005e+16, 3.193991475883e+06, 1.333333333333e-01, 1.798976105300e+01, 8.860000000000e-01,               5000
 3.394365647915e+05, 3.719491069960e+13, 8.624953414320e+04, 1.340000000000e-01, 1.795503824900e+01, 8.782000000000e-01,               5000
 2.490467925761e+05, 3.155333176785e+13, 7.943970262765e+04, 1.346666666667e-01, 1.803028714000e+01, 8.854000000000e-01,               5000
 1.507873926394e+06, 6.421930788759e+14, 3.583833363526e+05, 1.353333333333e-01, 1.800450176300e+01, 8.948000000000e-01,               5000
 3.246261697306e+06, 2.411886986657e+16, 2.196309170703e+06, 1.360000000000e-01, 1.804323295000e+01, 8.906000000000e-01,               5000
 2.373556858102e+08, 3.562678148313e+19, 8.441182557335e+07, 1.366666666667e-01, 1.795127733400e+01, 8.916000000000e-01,               5000
 4.816423368758e+06, 7.765196078914e+16, 3.940861854700e+06, 1.373333333333e-01, 1.794443219100e+01, 8.892000000000e-01,               5000
 1.038229556948e+08, 1.341950433743e+19, 5.180637863706e+07, 1.380000000000e-01, 1.789659988100e+01, 9.090000000000e-01,               5000
 5.084346942957e+09, 1.843878660350e+22, 1.920353436402e+09, 1.386666666667e-01, 1.793545464900e+01, 9.036000000000e-01,               5000
 9.169580496334e+08, 4.178150498597e+21, 9.141280543334e+08, 1.393333333333e-01, 1.799936128600e+01, 9.008000000000e-01,               5000
 1.009149189497e+12, 1.672014997521e+27, 5.782758852867e+11, 1.400000000000e-01, 1.808967887200e+01, 9.064000000000e-01,               5000
 1.914909885293e+07, 7.867608260172e+17, 1.254400913598e+07, 1.406666666667e-01, 1.793472901200e+01, 9.062000000000e-01,               5000
 2.501126035606e+06, 6.857415925811e+15, 1.171103404983e+06, 1.413333333333e-01, 1.795659779800e+01, 8.978000000000e-01,               5000
 1.295363880803e+07, 7.566297896527e+16, 3.890063726092e+06, 1.420000000000e-01, 1.791356651600e+01, 9.064000000000e-01,               5000
 7.141719639813e+05, 3.346774346768e+14, 2.587189342421e+05, 1.426666666667e-01, 1.821609363800e+01, 9.112000000000e-01,               5000
 1.884723874308e+09, 5.915674582562e+21, 1.087720054294e+09, 1.433333333333e-01, 1.798327454200e+01, 9.042000000000e-01,               5000
 3.052271310484e+08, 9.302197558567e+19, 1.363979292993e+08, 1.440000000000e-01, 1.790001835100e+01, 8.856000000000e-01,               5000
 2.255064821635e+07, 5.021561037208e+17, 1.002153784327e+07, 1.446666666667e-01, 1.790821564800e+01, 8.904000000000e-01,               5000
 4.890807066713e+06, 3.564279507207e+16, 2.669936144258e+06, 1.453333333333e-01, 1.790345183100e+01, 8.872000000000e-01,               5000
 2.927424397225e+07, 2.749957538017e+17, 7.416141231149e+06, 1.460000000000e-01, 1.793455368200e+01, 9.086000000000e-01,               5000
 2.676522090467e+11, 4.469980237446e+25, 9.455136421486e+10, 1.466666666667e-01, 1.794022257300e+01, 9.104000000000e-01,               5000
 8.604758378545e+09, 1.601442823232e+23, 5.659404249976e+09, 1.473333333333e-01, 1.786817235100e+01, 9.076000000000e-01,               5000
 1.446892235483e+10, 1.160957154745e+23, 4.818624606141e+09, 1.480000000000e-01, 1.802612950800e+01, 9.138000000000e-01,               5000
 4.870411318761e+09, 1.184629015614e+23, 4.867502471728e+09, 1.486666666667e-01, 1.795019373200e+01, 9.056000000000e-01,               5000
 2.125994749241e+10, 1.128555466114e+24, 1.502368440906e+10, 1.493333333333e-01, 1.791775928400e+01, 9.026000000000e-01,               5000
 2.460269572186e+05, 1.108619630611e+13, 4.708757013504e+04, 1.500000000000e-01, 1.792355033300e+01, 9.038000000000e-01,               5000
 2.381332541670e+04, 2.176007481915e+11, 6.596980342422e+03, 1.506666666667e-01, 1.788955975600e+01, 9.024000000000e-01,               5000
 2.996910384946e+05, 1.048100792401e+14, 1.447826503695e+05, 1.513333333333e-01, 1.793840582000e+01, 8.994000000000e-01,               5000
 3.136018771139e+06, 1.974168687491e+16, 1.987042368693e+06, 1.520000000000e-01, 1.798806516400e+01, 9.014000000000e-01,               5000
 5.463553471519e+06, 1.605178588828e+16, 1.791746962508e+06, 1.526666666667e-01, 1.795509458500e+01, 9.052000000000e-01,               5000
 3.380955847713e+08, 1.563478590571e+20, 1.768320440741e+08, 1.533333333333e-01, 1.790840527700e+01, 9.046000000000e-01,               5000
 1.249929515963e+11, 3.700372096145e+25, 8.602757809151e+10, 1.540000000000e-01, 1.796590205900e+01, 9.090000000000e-01,               5000
 2.122714515981e+06, 2.821204130232e+15, 7.511596541657e+05, 1.546666666667e-01, 1.797515261900e+01, 9.008000000000e-01,               5000
 4.039358431079e+05, 1.168293075194e+14, 1.528589595146e+05, 1.553333333333e-01, 1.811560650200e+01, 9.042000000000e-01,               5000
 1.183768886297e+06, 1.242559642497e+15, 4.985097075278e+05, 1.560000000000e-01, 1.795350689100e+01, 8.886000000000e-01,               5000
 4.825641989368e+06, 6.618757048078e+15, 1.150543962487e+06, 1.566666666667e-01, 1.795336540100e+01, 8.874000000000e-01,               5000
 6.505652172185e+03, 2.293562168913e+10, 2.141757301336e+03, 1.573333333333e-01, 1.794204578000e+01, 8.934000000000e-01,               5000
 4.814657253550e+08, 3.847054806955e+20, 2.773825808141e+08, 1.580000000000e-01, 1.815380737800e+01, 8.872000000000e-01,               5000
 2.164862168613e+09, 1.797833953819e+21, 5.996388836323e+08, 1.586666666667e-01, 1.796779509300e+01, 8.870000000000e-01,               5000
 2.691245202650e+07, 3.951369685818e+17, 8.889735300692e+06, 1.593333333333e-01, 1.799929907000e+01, 8.960000000000e-01,               5000
 5.884940207999e+06, 4.467583158110e+16, 2.989174855411e+06, 1.600000000000e-01, 1.790997057900e+01, 8.828000000000e-01,               5000
 3.450555730381e+09, 6.602376348387e+21, 1.149119345272e+09, 1.606666666667e-01, 1.794133664500e+01, 9.026000000000e-01,               5000
 2.398506823201e+06, 1.591320476716e+16, 1.783995782908e+06, 1.613333333333e-01, 1.796567869900e+01, 8.860000000000e-01,               5000
 3.046580391216e+04, 2.252362347900e+11, 6.711724588956e+03, 1.620000000000e-01, 1.810292114000e+01, 9.068000000000e-01,               5000
 5.228616434041e+07, 3.854810903130e+18, 2.776620572974e+07, 1.626666666667e-01, 1.793471479000e+01, 9.066000000000e-01,               5000
 3.881709071250e+08, 6.080804456288e+19, 1.102796849496e+08, 1.633333333333e-01, 1.799574735300e+01, 9.042000000000e-01,               5000
 1.263571044642e+04, 7.977503929995e+10, 3.994372023233e+03, 1.640000000000e-01, 1.793694309300e+01, 9.136000000000e-01,               5000
 3.622253496649e+09, 1.363657497250e+22, 1.651458444679e+09, 1.646666666667e-01, 1.802598180300e+01, 9.122000000000e-01,               5000
 2.593470271416e+09, 3.355480268611e+22, 2.590552168404e+09, 1.653333333333e-01, 1.793083594700e+01, 9.040000000000e-01,               5000
 1.401480082433e+09, 2.813145793079e+21, 7.500861008017e+08, 1.660000000000e-01, 1.795776612400e+01, 9.018000000000e-01,               5000
 1.304205025211e+06, 2.129666728396e+15, 6.526356913924e+05, 1.666666666667e-01, 1.794172869000e+01, 9.054000000000e-01,               5000
 8.393009825734e+06, 3.978372335323e+16, 2.820770226489e+06, 1.673333333333e-01, 1.792752511600e+01, 9.072000000000e-01,               5000
 9.916907685753e+08, 4.139742959118e+21, 9.099168048913e+08, 1.680000000000e-01, 1.800266900400e+01, 8.918000000000e-01,               5000
 1.861815439669e+06, 1.015087572848e+15, 4.505746492753e+05, 1.686666666667e-01, 1.801089079900e+01, 8.924000000000e-01,               5000
 6.762027670045e+07, 4.520096085640e+18, 3.006691233113e+07, 1.693333333333e-01, 1.792288617200e+01, 9.226000000000e-01,               5000
 7.293095740153e+04, 3.864253067888e+12, 2.780019089103e+04, 1.700000000000e-01, 1.804923365600e+01, 9.082000000000e-01,               5000
 7.869112032069e+06, 1.154652996126e+17, 4.805523896779e+06, 1.706666666667e-01, 1.796174935300e+01, 9.062000000000e-01,               5000
 1.729807717710e+06, 8.452603692523e+15, 1.300200268614e+06, 1.713333333333e-01, 1.797368116500e+01, 8.958000000000e-01,               5000
 5.153711542091e+06, 3.176184666202e+16, 2.520390710268e+06, 1.720000000000e-01, 1.797015199700e+01, 8.938000000000e-01,               5000
 2.306521843426e+05, 3.011075209989e+13, 7.760251555187e+04, 1.726666666667e-01, 1.795822812500e+01, 8.910000000000e-01,               5000
 4.996923694549e+07, 9.315402087840e+17, 1.364947038375e+07, 1.733333333333e-01, 1.802238864000e+01, 8.946000000000e-01,               5000
 9.738240325776e+05, 1.224604665040e+15, 4.948948706625e+05, 1.740000000000e-01, 1.797562749900e+01, 8.984000000000e-01,               5000
 1.634744231809e+06, 4.266261538833e+15, 9.237165732878e+05, 1.746666666667e-01, 1.796754191200e+01, 8.934000000000e-01,               5000
 1.090387116327e+07, 1.445510862994e+17, 5.376822226919e+06, 1.753333333333e-01, 1.810557888300e+01, 8.970000000000e-01,               5000
 2.419438513930e+06, 3.604462162247e+15, 8.490538454358e+05, 1.760000000000e-01, 1.794400475500e+01, 9.036000000000e-01,               5000
 1.147204415577e+06, 4.308963763126e+14, 2.935630686284e+05, 1.766666666667e-01, 1.800837871100e+01, 9.002000000000e-01,               5000
 3.422848209911e+06, 2.274709485870e+15, 6.744938081065e+05, 1.773333333333e-01, 1.792482057700e+01, 8.934000000000e-01,               5000
 2.749568620503e+07, 3.711540525775e+18, 2.724533180482e+07, 1.780000000000e-01, 1.791262733400e+01, 8.994000000000e-01,               5000
 3.173257771114e+06, 3.774569690031e+15, 8.688578353253e+05, 1.786666666667e-01, 1.795022865300e+01, 8.924000000000e-01,               5000
 1.387718487361e+11, 1.923639989147e+25, 6.202644579769e+10, 1.793333333333e-01, 1.793202471000e+01, 8.968000000000e-01,               5000
 1.765067833439e+07, 5.659776423237e+16, 3.364454316301e+06, 1.800000000000e-01, 1.809915887200e+01, 9.018000000000e-01,               5000
 2.083936181904e+10, 2.100858307252e+24, 2.049808921462e+10, 1.806666666667e-01, 1.801200341300e+01, 8.926000000000e-01,               5000
 3.538554139410e+08, 3.009845799712e+20, 2.453505981126e+08, 1.813333333333e-01, 1.794366024000e+01, 8.750000000000e-01,               5000
 3.839971252638e+06, 7.825627427097e+15, 1.251049753375e+06, 1.820000000000e-01, 1.794262527300e+01, 8.562000000000e-01,               5000
 3.066311856389e+09, 8.643313812365e+21, 1.314786204093e+09, 1.826666666667e-01, 1.804704220700e+01, 8.540000000000e-01,               5000
 1.072670938977e+05, 3.640748755185e+12, 2.698425005512e+04, 1.833333333333e-01, 1.795556648900e+01, 8.620000000000e-01,               5000
 5.204126376297e+06, 2.639031644114e+16, 2.297403597157e+06, 1.840000000000e-01, 1.817757386700e+01, 8.806000000000e-01,               5000
 1.028056918722e+09, 1.319904249731e+21, 5.137906674379e+08, 1.846666666667e-01, 1.791567638600e+01, 8.848000000000e-01,               5000
 5.486347925387e+08, 1.872873715866e+20, 1.935393353232e+08, 1.853333333333e-01, 1.796831551700e+01, 8.934000000000e-01,               5000
 7.272312890308e+08, 2.932815224167e+20, 2.421906366550e+08, 1.860000000000e-01, 1.802850364500e+01, 8.968000000000e-01,               5000
 3.117129554629e+05, 7.581133283430e+13, 1.231351556902e+05, 1.866666666667e-01, 1.797556572000e+01, 8.928000000000e-01,               5000
 4.244945497899e+09, 1.112741310140e+22, 1.491805154931e+09, 1.873333333333e-01, 1.796971331600e+01, 8.978000000000e-01,               5000
 4.657681364200e+07, 2.660803607258e+18, 2.306860900557e+07, 1.880000000000e-01, 1.796402485400e+01, 9.012000000000e-01,               5000
 3.638118233744e+05, 1.763641964622e+14, 1.878106474416e+05, 1.886666666667e-01, 1.798053961800e+01, 9.104000000000e-01,               5000
 3.716925779178e+04, 2.704903194526e+11, 7.355138604440e+03, 1.893333333333e-01, 1.807381352500e+01, 9.172000000000e-01,               5000
 3.470379931049e+08, 4.263537382320e+20, 2.920115539605e+08, 1.900000000000e-01, 1.837339533100e+01, 9.160000000000e-01,               5000
 1.013845493089e+07, 4.100898615887e+17, 9.056377439006e+06, 1.906666666667e-01, 1.801285034100e+01, 9.162000000000e-01,               5000
 2.481481338010e+04, 1.586481317673e+11, 5.632905675888e+03, 1.913333333333e-01, 1.794995829800e+01, 9.096000000000e-01,               5000
