#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874867861000e-02, 8.179247254870e-09, 9.043919092335e-08, 1.952164690000e-01, 9.995810000000e-01
 1.590754201789e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875014722510e-02, 7.879524863218e-09, 8.876668780133e-08, 1.608367750000e-01, 9.995640000000e-01
 1.590753496385e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875119527646e-02, 7.762748858938e-09, 8.810646320752e-08, 1.756510720000e-01, 9.995970000000e-01
 1.590753489331e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874954538607e-02, 8.172636966215e-09, 9.040263804898e-08, 1.682736730000e-01, 9.995770000000e-01
 1.590753489261e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875233853228e-02, 7.588870890499e-09, 8.711412566570e-08, 1.959424690000e-01, 9.995840000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875061152504e-02, 7.873735442813e-09, 8.873407148786e-08, 1.618776740000e-01, 9.995970000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874965033383e-02, 7.693488843227e-09, 8.771253526849e-08, 1.848603700000e-01, 9.996250000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874889134386e-02, 8.101697408618e-09, 9.000942955390e-08, 1.536717750000e-01, 9.995720000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875052972280e-02, 7.700717826004e-09, 8.775373397186e-08, 1.825042710000e-01, 9.995850000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874989266688e-02, 7.935754568669e-09, 8.908285227062e-08, 1.677546730000e-01, 9.995620000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874983024604e-02, 8.053585248731e-09, 8.974176981056e-08, 1.573249750000e-01, 9.995900000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875015766750e-02, 7.876038221788e-09, 8.874704627078e-08, 1.781182710000e-01, 9.995870000000e-01
