#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 9.892138728845e-01, 0.000000000000e+00, 5.000000000000e+00, 1.932930269827e+00, 1.223471549138e+00, 1.106106481826e-02, 4.057300000000e-03, 9.740000000000e-01
 9.900020382880e-01, 0.000000000000e+00, 5.000000000000e+00, 1.871339802853e+00, 1.199968226150e+00, 1.095430612202e-02, 6.047999000000e-03, 9.748000000000e-01
 9.900099199420e-01, 0.000000000000e+00, 5.000000000000e+00, 1.869578123195e+00, 1.157360760628e+00, 1.075807027598e-02, 1.119489800000e-02, 9.694000000000e-01
 9.900099987586e-01, 0.000000000000e+00, 5.000000000000e+00, 1.762185835715e+00, 1.017813419077e+00, 1.008867394198e-02, 1.371919800000e-02, 9.735000000000e-01
 9.900099888347e-01, 0.000000000000e+00, 5.000000000000e+00, 1.863815094217e+00, 1.228915430735e+00, 1.108564581220e-02, 5.283699000000e-03, 9.754000000000e-01
 9.900099986593e-01, 0.000000000000e+00, 5.000000000000e+00, 1.932978026863e+00, 1.285656727198e+00, 1.133868037824e-02, 4.453699000000e-03, 9.728000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00, 3.322809143917e+05, 1.365645153909e+10, 1.168608212323e+03, 5.500999000000e-03, 0.000000000000e+00
 9.801198987710e-01, 0.000000000000e+00, 5.000000000000e+00, 1.833680360074e+00, 1.165765677664e+00, 1.079706292315e-02, 5.111999000000e-03, 9.712000000000e-01
 9.896960250647e-01, 0.000000000000e+00, 5.000000000000e+00, 1.851165323029e+00, 1.122895838749e+00, 1.059667796410e-02, 7.751599000000e-03, 9.745000000000e-01
 9.900068590216e-01, 0.000000000000e+00, 5.000000000000e+00, 1.889546865053e+00, 1.213415848702e+00, 1.101551564250e-02, 7.836699000000e-03, 9.720000000000e-01
 9.900099673612e-01, 0.000000000000e+00, 5.000000000000e+00, 1.871475758559e+00, 1.144750149634e+00, 1.069929974173e-02, 7.841699000000e-03, 9.746000000000e-01
 9.900099984446e-01, 0.000000000000e+00, 5.000000000000e+00, 1.844698127583e+00, 1.113764814920e+00, 1.055350564940e-02, 8.101099000000e-03, 9.736000000000e-01
 9.900099987554e-01, 0.000000000000e+00, 5.000000000000e+00, 1.838132285271e+00, 1.274999951778e+00, 1.129158957711e-02, 1.196189900000e-02, 9.733000000000e-01
 9.900099987585e-01, 0.000000000000e+00, 5.000000000000e+00, 1.908050761481e+00, 1.205126188415e+00, 1.097782395748e-02, 7.939199000000e-03, 9.729000000000e-01
 9.900099987586e-01, 0.000000000000e+00, 5.000000000000e+00, 1.889734375453e+00, 1.176825742497e+00, 1.084815994764e-02, 8.784598000000e-03, 9.704000000000e-01
 9.900099987586e-01, 0.000000000000e+00, 5.000000000000e+00, 1.915996329862e+00, 1.198607433622e+00, 1.094809313818e-02, 1.452099800000e-02, 9.731000000000e-01
 9.900099987586e-01, 0.000000000000e+00, 5.000000000000e+00, 1.883427730251e+00, 1.161260907447e+00, 1.077618164030e-02, 1.470099800000e-02, 9.722000000000e-01
