#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.200545641921e+00, 1.537194772023e+00, 2.759565089931e+00, 2.175540787876e+00, 4.599917693505e+01, 6.782269305701e-03, 3.116480480000e-01, 9.200970000000e-01
 1.200550211008e+00, 1.537237793640e+00, 2.759583553143e+00, 2.158208721045e+00, 5.983515984250e+01, 7.735318987767e-03, 4.351436460000e-01, 9.205980000000e-01
 1.200550667916e+00, 1.537242095801e+00, 2.759585399464e+00, 2.177816926138e+00, 5.415473851608e+01, 7.358990319064e-03, 3.207643540000e-01, 9.204740000000e-01
 1.200550256699e+00, 1.537238223856e+00, 2.759583737775e+00, 2.308800377934e+00, 1.737534912959e+02, 1.318155875820e-02, 4.255188370000e-01, 9.209250000000e-01
 1.200550215577e+00, 1.537237836661e+00, 2.759583571606e+00, 2.208878260356e+00, 9.309279915093e+01, 9.648460973177e-03, 4.430737500000e-01, 9.208050000000e-01
 1.200550211465e+00, 1.537237797942e+00, 2.759583554989e+00, 2.529323525253e+00, 4.688344432836e+02, 2.165258514089e-02, 4.354587420000e-01, 9.202330000000e-01
 1.200550211053e+00, 1.537237794070e+00, 2.759583553327e+00, 1.699386084147e+04, 8.661569531879e+08, 2.943054456152e+01, 4.948980890000e-01, 6.905250000000e-01
 1.200550211012e+00, 1.537237793683e+00, 2.759583553161e+00, 5.329856539995e+06, 8.522202838762e+13, 9.231577784302e+03, 4.459360460000e-01, 6.899230000000e-01
 1.200550211008e+00, 1.537237793644e+00, 2.759583553145e+00, 2.262944093682e+00, 1.202762540855e+02, 1.096705311766e-02, 4.008220320000e-01, 9.202260000000e-01
 1.200550211008e+00, 1.537237793640e+00, 2.759583553143e+00, 2.240345459144e+00, 8.109655762981e+01, 9.005362715061e-03, 3.759082360000e-01, 9.200360000000e-01
 1.200550211008e+00, 1.537237793640e+00, 2.759583553143e+00, 2.151776136887e+03, 1.386239575401e+07, 3.723223838826e+00, 3.161007450000e-01, 6.897810000000e-01
 1.200550211008e+00, 1.537237793640e+00, 2.759583553143e+00,               -nan,               -nan,               -nan, 3.265973440000e-01, 4.599770000000e-01
 1.200550211008e+00, 1.537237793640e+00, 2.759583553143e+00, 7.017557149140e+04, 1.477291361965e+10, 1.215438752864e+02, 3.027375470000e-01, 6.904920000000e-01
 1.394328871994e+00, 3.740591519174e+00, 3.702781702449e+00,               -nan,               -nan,               -nan, 4.048035290000e-01, 4.691170000000e-01
 1.297437256958e+00, 2.638893145598e+00, 3.231173396190e+00,-4.034717159174e+05, 4.883763191306e+11, 6.988392655902e+02, 3.311888410000e-01, 6.998780000000e-01
 1.200545644105e+00, 1.537194790089e+00, 2.759565091119e+00, 2.191323297183e+00, 7.739365058735e+01, 8.797366116478e-03, 3.461070380000e-01, 9.207140000000e-01
 1.265238282628e+00, 2.272777276293e+00, 3.074448750356e+00, 3.545919360654e+04, 1.675117935652e+09, 4.092820464731e+01, 3.159964430000e-01, 4.649240000000e-01
 1.286684004500e+00, 2.516624146248e+00, 3.178833229521e+00,-7.238676292830e+02, 1.585857281716e+06, 1.259308255240e+00, 3.824718310000e-01, 6.986660000000e-01
 1.293948766391e+00, 2.599227541867e+00, 3.214193586742e+00,               -nan,               -nan,               -nan, 4.111067620000e-01, 6.992230000000e-01
 1.295693011674e+00, 2.619060343733e+00, 3.222683491466e+00, 3.304036685226e+00, 4.574293806740e+00, 2.138759875895e-03, 4.024761120000e-01, 9.323190000000e-01
 1.319878912176e+00, 5.731294603647e-01, 1.000000000000e-01, 6.638049809170e+25, 6.756500016559e+54, 2.599326839118e+24, 3.928040100000e-01, 9.573010000000e-01
 1.308658084567e+00, 1.606011302982e+00, 1.665586698095e+00,               -inf,               -nan,               -nan, 4.146388140000e-01, 7.083180000000e-01
