#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000094443e+00, 2.764032735648e-07, 1.662538040361e-06, 4.359949000000e-02, 9.264200000000e-01
 4.984953701788e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500013127048e+00, 6.799976439147e-06, 8.246196965357e-06, 4.408399000000e-02, 9.263900000000e-01
 5.002434911958e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500002855836e+00, 1.782621840222e-07, 1.335148621024e-06, 4.525988900000e-02, 9.273100000000e-01
 5.003029819748e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500001751987e+00, 2.805549262658e-07, 1.674977391686e-06, 4.871958800000e-02, 9.260000000000e-01
 5.003035768826e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500002575746e+00, 2.767666342782e-07, 1.663630470622e-06, 5.820758700000e-02, 9.266900000000e-01
 5.003035828317e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500001690637e+00, 2.737045700228e-07, 1.654401916170e-06, 6.284808600000e-02, 9.255900000000e-01
 5.003035828912e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999115802e+00, 2.777684922197e-07, 1.666638809760e-06, 4.815348900000e-02, 9.266300000000e-01
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500002986352e+00, 2.785164022894e-07, 1.668881069128e-06, 5.250498800000e-02, 9.251200000000e-01
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500004225801e+00, 2.855200459290e-07, 1.689733842737e-06, 4.787298900000e-02, 9.251200000000e-01
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500005740160e+00, 2.808027494841e-07, 1.675717009176e-06, 4.411819000000e-02, 9.264000000000e-01
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500001982917e+00, 2.774712961680e-07, 1.665746968084e-06, 5.172738800000e-02, 9.253500000000e-01
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500003859538e+00, 2.788047786456e-07, 1.669744826749e-06, 6.026798600000e-02, 9.263400000000e-01
