#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 3.407624758066e+00, 1.088471350204e+00, 5.000000000000e+00, 1.319330839561e-01, 1.746826025355e-02, 4.040609688263e-05, 3.445740436000e+00, 9.716801416764e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.320968579087e-01, 1.619059972188e-02, 3.551099914229e-05, 4.396632969000e+00, 9.714348490900e-01
 3.408188316292e+00, 1.103707863265e+00, 5.000000000000e+00, 1.320704709607e-01, 7.026584737980e-03, 2.135565683850e-05, 5.123458914000e+00, 9.712211556660e-01
 3.407654639962e+00, 1.089279245202e+00, 5.000000000000e+00, 1.321470425033e-01, 1.775052741736e-02, 3.098530857866e-05, 6.292685648000e+00, 9.715966411826e-01
 3.407625056887e+00, 1.088479429154e+00, 5.000000000000e+00, 1.319917744635e-01, 1.592970626227e-02, 2.679559714931e-05, 7.239362905000e+00, 9.715793170642e-01
 3.407624761057e+00, 1.088471430994e+00, 5.000000000000e+00, 1.323255744672e-01, 1.900076149021e-02, 2.671495394011e-05, 8.846499182000e+00, 9.715574498684e-01
 3.407624758098e+00, 1.088471351012e+00, 5.000000000000e+00, 1.320229466767e-01, 1.565501009719e-02, 2.424909877486e-05, 8.762329806000e+00, 9.715950860516e-01
 3.407624758069e+00, 1.088471350212e+00, 5.000000000000e+00, 1.325305852357e-01, 2.252831695040e-02, 2.908930199117e-05, 9.079551274000e+00, 9.716176226883e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.323266288971e-01, 1.907072968737e-02, 2.676409616918e-05, 9.211259485000e+00, 9.715893392093e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.324130003007e-01, 2.470939359940e-02, 2.781053488122e-05, 1.149607723800e+01, 9.715722871994e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.320749092490e-01, 1.707676893322e-02, 2.110525122084e-05, 1.362426638900e+01, 9.715751199293e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.324000448031e-01, 2.124870189710e-02, 2.354257035281e-05, 1.281326839600e+01, 9.715367502630e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.324171882202e-01, 2.223391403077e-02, 2.408217101229e-05, 1.345246829900e+01, 9.715236821441e-01
